Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Andrew Meadows","ALCN",,32.2,7.163265027288903,18.183672761579523,0.39393939,1.653061160143593,0.11206897,0.28448276,-0.17241379,0.34482759,3.5510202699380886,0.38938053,0.34214619,22.316325661938507,13.954473003632138,8.361852658306368,"Andrew Meadows","sa3037767",
"Payton Baylis","ALCN",,36.2,4.663636201905816,10.554545088523689,0.44186047,1.2272726847120567,0.08050847,0.18220339,-0.10169492,0.38547486,3.0545453486166747,0.41290323,0.47058824,15.463635827371915,10.568758872639055,4.89487695473286,"Payton Baylis","sa3026770",
"Austin Guzman","ALCN",,43.1,5.192307844669866,9.346154120405759,0.55555556,0.6230769413603838,0.1,0.18,-0.08,0.37948718,2.7461539267365067,0.4251497,0.45673077,13.500000396141651,8.722605318035603,4.777395078106048,"Austin Guzman","sa3032894",
"Brighton Taylor","SPU",,42.2,6.117187317693611,7.5937497736886215,0.80555556,0.8437499748542913,0.11788618,0.14634146,-0.02845529,0.38693467,2.648437421070414,0.43975904,0.43918919,12.02343714167365,8.181755639193582,3.8416815024800677,"Brighton Taylor","sa3043546",
"Dylan Day","UNCO",19,49.2,7.429530011131491,4.711409275351677,1.57692308,2.174496588623851,0.15185185,0.0962963,0.05555556,0.38655462,2.375838865348282,0.43243243,0.47574627,11.053690992171243,7.531887765594618,3.5218032265766244,"Dylan Day","sa3029956",
"Jack Gannon","SPU",,56,5.946428571428571,4.339285714285714,1.37037037,1.4464285714285714,0.12457912,0.09090909,0.03367003,0.35741445,2.1607142857142856,0.39170507,0.45060659,11.089285714285714,7.606978947775705,3.4823067665100087,"Jack Gannon","sa3031900",
"Adam Tulloch","ASU",21,67.1,11.361385709502505,5.079207728954061,2.23684211,1.202970251594383,0.25525526,0.11411411,0.14114114,0.30689655,1.8861385426232917,0.40816327,0.51926298,8.42079176116068,5.107304461499476,3.3134872996612046,"Adam Tulloch","sa3020588",671969
"Tom Chmielewski","PRIN",21,54.1,7.4539879045074064,2.8159509861472425,2.64705882,0.9938650539343209,0.1590106,0.06007067,0.09893993,0.348659,1.9877301078686418,0.4047619,0.4875717,8.613497134097448,5.485186808389887,3.1283103257075613,"Tom Chmielewski","sa3028860",
"Aaron Barokas","BUT",22,47.2,10.951048658916536,4.342657226811729,2.52173913,0.9440559188721152,0.25777778,0.10222222,0.15555556,0.26315789,1.5314684906147646,0.35433071,0.51282051,8.307692086074614,5.315337615036675,2.992354471037938,"Aaron Barokas","sa3026615",
"Jake McDowell","SHU",21,44,6.545454545454546,6.136363636363637,1.06666667,0.6136363636363636,0.14096916,0.13215859,0.00881057,0.31914894,2.0454545454545454,0.37254902,0.48523207,9.409090909090908,6.470670023831454,2.938420885259454,"Jake McDowell","sa3037561",
"Connor Lockwood","VAL",,40.2,6.639344054696003,2.6557376218784015,2.5,0.6639344054696004,0.15384615,0.06153846,0.09230769,0.34615385,1.8442622374155564,0.40268456,0.52924791,7.303278460165603,4.38129280926367,2.9219856509019335,"Connor Lockwood","sa3036437",
"Trenton Ferguson","UAPB",,55.2,5.82035914848558,5.82035914848558,1,0.485029929040465,0.12121212,0.12121212,0,0.35294118,2.155688573513178,0.40703518,0.48270893,10.67065843889023,7.755585348121819,2.915073090768411,"Trenton Ferguson","sa3031254",
