Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Matt Comnos","CSUB",22,3,6,3.4559998945312533,15,15,0,0,0,83.1,374,72,44,32,7,43,6,5,0,80,"Matt Comnos","sa3029228",
"Cam Leiter","UCF",19,3,2,4.923529301283684,15,14,0,0,0,56.2,256,53,33,31,8,41,2,7,0,80,"Cam Leiter","sa3036203",804942
"Adam Mrakitsch","CMU",20,8,4,3.5935252784763385,15,15,1,0,0,92.2,382,66,39,37,6,33,6,3,0,80,"Adam Mrakitsch","sa3038502",
"Tucker Novotny","MINN",20,4,5,5.0318180073194325,14,14,0,0,0,73.1,329,69,46,41,9,39,7,8,0,80,"Tucker Novotny","sa3038957",701512
"Tyler Switalski","GWEB",20,8,5,5.6016595737042705,15,15,1,0,0,80.1,365,91,54,50,13,31,9,6,1,80,"Tyler Switalski","sa3043424",802000
"Jackson Wells","LR",,7,4,1.6451612903225807,15,15,2,1,0,93,382,73,27,17,5,32,6,3,0,80,"Jackson Wells","sa3044991",
"Cole Zaffiro","PENN",21,6,2,3,13,13,0,0,0,72,301,56,31,24,9,26,8,5,0,80,"Cole Zaffiro","sa3045782",
"Harry Gustin","HAW",21,5,3,3.142241275976731,15,14,0,0,0,77.1,333,71,27,27,7,36,5,5,0,79,"Harry Gustin","sa3023229",814480
"Josh Grosz","ECU",20,4,2,3.655021712289945,16,16,1,1,0,76.1,328,59,33,31,10,41,8,8,0,79,"Josh Grosz","sa3023478",701056
"Logan Whitaker","NCSU",23,5,3,4.292887166326903,16,15,0,0,0,79.2,337,77,45,38,7,17,6,3,1,79,"Logan Whitaker","sa3025561",681315
"Peter Allegro","PORT",24,7,3,4.982832781184538,17,12,0,0,2,77.2,345,71,47,43,9,29,9,9,0,79,"Peter Allegro","sa3025905",
"Thomas Babalis","BING",,4,4,5.047826254399383,15,14,0,0,0,76.2,360,89,49,43,6,33,8,4,0,79,"Thomas Babalis","sa3026348",
"Jonathan Clark","SJSU",,4,5,5.102362357983998,16,14,0,0,0,84.2,384,76,54,48,10,54,8,19,0,79,"Jonathan Clark","sa3028986",
"Owen Coady","PENN",,5,3,2.984924508677554,13,13,0,0,0,66.1,290,49,23,22,5,43,9,2,0,79,"Owen Coady","sa3029068",
"Christopher Kahler","GW",21,4,3,3.5719845418368847,14,13,3,0,0,85.2,353,77,39,34,7,25,4,3,0,79,"Christopher Kahler","sa3035016",
"Jacob Kisting","BRAD",20,0,9,6.06880755184095,14,14,0,0,0,72.2,336,85,51,49,15,32,8,6,0,79,"Jacob Kisting","sa3035468",827526
"Zack Lee","UK",22,5,4,4.289719473233821,16,15,0,0,0,71.1,310,67,39,34,14,27,8,2,0,79,"Zack Lee","sa3036169",
"Nick Parker","UVA",,8,0,3.636734807126876,16,16,1,0,0,81.2,348,78,36,33,10,24,14,1,1,79,"Nick Parker","sa3039465",
"Rich Racobaldo","FDU",,8,2,3.5168066099533397,14,14,1,1,0,79.1,342,70,36,31,8,34,10,11,0,79,"Rich Racobaldo","sa3040372",
"Kevin Seitter","QUIN",22,8,4,3.5795454545454546,15,15,3,0,0,88,383,91,45,35,6,23,12,8,0,79,"Kevin Seitter","sa3041948",
"Mikey Tepper","LIB",21,4,3,5.234693673788044,16,15,0,0,0,65.1,299,51,43,38,2,46,8,9,0,78,"Mikey Tepper","sa3023065",694366
"Kiefer Lord","WASH",21,6,5,6.185022234308259,15,15,0,0,0,75.2,336,86,59,52,14,17,6,3,0,78,"Kiefer Lord","sa3023135",811296
"Cade Feeney","NDSU",21,6,5,4.574380309503108,14,14,1,0,0,80.2,342,92,47,41,10,12,0,4,0,78,"Cade Feeney","sa3023228",814366
"Charlie Beilenson","DUKE",23,6,3,3.8571427762976263,39,0,0,0,0,60.2,264,56,33,26,2,21,7,4,0,78,"Charlie Beilenson","sa3025590",810897
"Brooks Fowler","ORU",20,9,2,3.2625,17,17,0,0,0,80,341,66,31,29,13,32,7,1,0,78,"Brooks Fowler","sa3031592",827670
"Ruddy Gomez","UCF",23,6,3,5.25,15,15,0,0,0,72,335,83,53,42,9,22,11,10,0,78,"Ruddy Gomez","sa3032390",
"Logan Mercado","ORE",,5,1,5.951020593480343,21,11,1,0,1,81.2,380,85,59,54,18,51,4,4,0,78,"Logan Mercado","sa3037880",
"Dominic Pieto","LIU",,3,6,7.338461538461538,15,13,0,0,0,65,309,73,55,53,5,40,10,10,0,78,"Dominic Pieto","sa3039912",
"Garrett Yawn","LIU",21,5,5,5.476415291423268,16,13,2,0,0,70.2,337,80,54,43,1,24,15,8,0,78,"Garrett Yawn","sa3045691",
"Jake Brooks","UCLA",21,6,6,5.64,14,14,0,0,0,75,343,87,53,47,9,19,12,1,0,77,"Jake Brooks","sa3023205",694860
"Bryce Warrecker","CP",21,3,7,5.222222222222222,16,14,1,0,0,81,359,92,50,47,12,25,9,4,1,77,"Bryce Warrecker","sa3023364",695425
"Nick Dean","MD",22,3,2,5.544643045992274,15,15,0,0,0,74.2,342,78,53,46,13,32,7,2,0,77,"Nick Dean","sa3023506",686953
"Will Sanders","SC",21,4,4,5.457446697773899,14,11,0,0,1,62.2,276,58,42,38,11,26,10,6,0,77,"Will Sanders","sa3023508",691739
"Cal Carver","NWST",,7,3,4.378378249403958,15,15,1,1,0,86.1,365,77,47,42,11,26,6,6,0,77,"Cal Carver","sa3028551",
"Hunter Cooley","FAU",,7,6,4.658823529411765,21,10,1,0,0,85,374,97,53,44,9,14,9,0,0,77,"Hunter Cooley","sa3029323",
"Tyler DeLong","SIUE",22,5,5,4.248731129011401,18,9,0,0,1,65.2,294,56,33,31,11,36,7,6,0,77,"Tyler DeLong","sa3030099",
"Noah Lewis","ME",20,7,1,4.324218621128242,15,13,0,0,0,85.1,367,63,46,41,7,42,10,11,0,77,"Noah Lewis","sa3036308",
"Luke Malone","UTSA",24,6,4,4.989130434782608,16,13,0,0,0,92,405,105,56,51,10,20,9,4,0,77,"Luke Malone","sa3036937",
"Aiden May","ARIZ",20,5,3,6.331858193326353,16,16,0,0,0,75.1,359,97,57,53,10,33,9,5,0,77,"Aiden May","sa3037366",801995
"Blaine Traxel","WVU",,7,6,3.857142857142857,16,15,5,1,0,105,445,98,54,45,17,23,10,5,0,77,"Blaine Traxel","sa3044024",
"Frankie Wright","WAG",19,5,3,2.9043825584011174,15,15,0,0,0,83.2,355,76,34,27,5,21,10,3,0,77,"Frankie Wright","sa3045611",
"Max Carlson","UNC",21,5,2,5.447368421052632,17,14,0,0,1,76,325,74,49,46,15,32,4,5,0,76,"Max Carlson","sa3023274",690967
"Jack Wenninger","ILL",21,6,4,4.593360850437501,15,14,1,1,0,80.1,337,69,42,41,10,28,7,4,0,76,"Jack Wenninger","sa3023282",811307
"Hunter Owen","VAN",21,4,0,3.515625,12,12,1,1,0,64,263,52,28,25,9,17,6,1,0,76,"Hunter Owen","sa3023474",694818
"Ben Abram","OKST",,8,3,6.211267605633803,18,14,0,0,0,71,323,91,49,49,19,22,6,5,0,76,"Ben Abram","sa3025712",
"Keegan Batka","CMU",21,8,3,3.6666666666666665,16,16,0,0,0,81,354,80,37,33,9,32,4,9,0,76,"Keegan Batka","sa3026719",
"Angelo Cabral","RGV",,10,2,3.2201835989360146,14,12,0,0,1,72.2,305,64,32,26,7,22,6,8,0,76,"Angelo Cabral","sa3028219",
"Connor Fenlong","INST",,11,3,3.4534884486861217,17,16,4,4,0,114.2,463,93,47,44,11,31,9,2,0,76,"Connor Fenlong","sa3031238",
"Murphy Gienger","UNCO",23,2,5,5.930635707378151,20,4,0,0,1,57.2,289,69,47,38,7,33,15,7,0,76,"Murphy Gienger","sa3032196",
"Austin Gordon","CLEM",20,2,4,4.607142857142857,16,16,0,0,0,84,352,77,45,43,19,22,8,5,1,76,"Austin Gordon","sa3032478",803135
"Colby Guy","JKST",20,5,4,9.204545135340426,16,15,0,0,0,73.1,356,100,79,75,15,53,7,10,0,76,"Colby Guy","sa3032886",
"Alec Huertas","LIU",23,6,6,5.564885334134711,15,15,0,0,0,87.1,406,102,64,54,10,25,15,7,0,76,"Alec Huertas","sa3034238",
"Alex Logusch","WIN",21,1,3,6.634285858901669,16,14,0,0,0,58.1,297,68,53,43,0,44,0,0,0,76,"Alex Logusch","sa3036459",
"Colin McVeigh","FAIR",21,8,1,3.9251102640802413,14,14,0,0,0,75.2,329,71,36,33,11,25,9,3,0,76,"Colin McVeigh","sa3037755",
"Landon Tomkins","LT",23,6,2,3.5217392472553835,30,6,0,0,3,76.2,336,67,38,30,7,34,10,5,0,75,"Landon Tomkins","sa3022798",814280
"Riley Gowens","ILL",23,2,3,6.3,12,12,0,0,0,60,271,71,47,42,10,16,7,5,0,75,"Riley Gowens","sa3022948",803035
"Liam Sullivan","UGA",21,5,2,5.765625,14,14,1,1,0,64,293,60,48,41,14,33,11,5,1,75,"Liam Sullivan","sa3022952",807715
"Ty Abraham","MCN",,2,2,3.1456311844624336,25,7,0,0,5,68.2,287,65,26,24,5,23,1,7,0,75,"Ty Abraham","sa3025711",
"Grant Adler","WICH",,5,4,2.549356306652554,14,14,1,1,0,77.2,334,75,36,22,5,23,6,6,0,75,"Grant Adler","sa3025783",
"Evan Aschenbeck","TA&M",22,8,1,3.4615384615384617,26,0,0,0,3,65,273,59,27,25,4,20,4,3,0,75,"Evan Aschenbeck","sa3026253",809767
"Noah Covington","UMES",22,4,9,4.805825242718447,15,15,2,0,0,103,439,122,61,55,14,10,10,1,0,75,"Noah Covington","sa3029481",
"Jacob Denner","MICH",22,2,6,4.563380281690141,24,9,1,0,3,71,304,72,43,36,12,21,4,2,0,75,"Jacob Denner","sa3030150",
"Dominic Fritton","NCSU",20,3,4,3.5904254590617755,17,9,0,0,3,62.2,270,50,30,25,7,24,6,8,0,75,"Dominic Fritton","sa3031734",804571
"Thomas House","EMU",,3,3,4.668224132636805,16,14,0,0,1,71.1,339,74,46,37,5,52,10,6,0,75,"Thomas House","sa3034145",
"Trey Pooser","COFC",21,7,3,3.6486485411699645,15,15,0,0,0,86.1,377,93,49,35,5,25,6,2,0,75,"Trey Pooser","sa3040077",823129
"Cade Vernon","MUR",21,5,6,4.8669529490639665,16,15,0,0,0,77.2,351,86,50,42,6,29,8,1,2,75,"Cade Vernon","sa3044462",827293
"Andrew Sears","CONN",20,3,1,6.241935483870968,14,14,0,0,0,62,275,62,47,43,11,23,9,5,1,74,"Andrew Sears","sa3023133",808825
"Nestor German","SEA",21,5,6,5.974467891142244,17,15,1,1,0,78.1,346,82,53,52,17,30,4,6,0,74,"Nestor German","sa3023517",815148
"Hunter Hollan","ARK",21,8,2,4.128099303697927,17,15,1,0,1,80.2,352,82,41,37,13,29,9,5,3,74,"Hunter Hollan","sa3025045",702052
"Collin Baumgartner","KU",,6,1,3.615062876906866,15,15,0,0,0,79.2,342,82,38,32,10,22,5,3,0,74,"Collin Baumgartner","sa3026754",
"Ryan DeSanto","JOES",19,4,1,3.9886362771850004,14,11,0,0,0,58.2,258,38,30,26,7,31,11,9,0,74,"Ryan DeSanto","sa3030191",823756
"Ryan Fischer","NJIT",22,4,7,5.161764850665958,15,15,3,1,0,90.2,395,105,57,52,11,22,4,4,0,74,"Ryan Fischer","sa3031369",
"Ben Gerl","NKU",21,6,4,5.122529489795263,15,15,1,1,0,84.1,389,102,52,48,9,27,9,5,0,74,"Ben Gerl","sa3032142",
"Blake Hely","ND",,3,3,5.22972972972973,17,15,0,0,0,74,329,70,44,43,14,31,14,5,0,74,"Blake Hely","sa3033579",
"Marcos Herrand","COPP",21,8,5,5.192307844669866,14,14,1,1,0,86.2,400,103,56,50,7,36,8,14,0,74,"Marcos Herrand","sa3033698",
"Grant Herron","MORE",,5,1,4.592783685774014,15,14,0,0,0,64.2,321,62,42,33,4,57,12,22,0,74,"Grant Herron","sa3033717",
"Justin Lamkin","TA&M",19,3,3,5.915730463857982,19,10,0,0,1,59.1,266,48,41,39,7,32,7,1,0,74,"Justin Lamkin","sa3035887",703610
"Ryan Lobus","MER",22,5,4,6.9631580345386315,17,11,0,0,2,63.1,299,68,52,49,11,29,16,4,0,74,"Ryan Lobus","sa3036430",
"Domenic Picone","JOES",22,5,6,4.5,14,14,0,0,0,70,315,64,44,35,7,34,6,19,0,74,"Domenic Picone","sa3039895",
"Stephen Quigley","CONN",23,4,3,4.834060974318959,15,14,0,0,0,76.1,330,78,42,41,7,29,6,1,1,74,"Stephen Quigley","sa3040331",
"Sammy Tortorella","AKR",,4,5,4.604651162790698,19,17,2,1,0,86,412,88,60,44,7,30,29,6,0,74,"Sammy Tortorella","sa3043979",
"Ty Weatherly","BALL",22,2,4,6.816831425701503,19,9,0,0,0,67.1,318,61,55,51,14,45,14,5,0,74,"Ty Weatherly","sa3044892",
"Andrew Lindsey","TENN",23,3,4,2.9018690554228788,21,9,0,0,0,71.1,297,60,29,23,9,19,6,2,0,73,"Andrew Lindsey","sa3022734",701604
"Josh Ekness","HOU",21,2,4,6.447761194029851,21,12,0,0,1,67,314,67,52,48,8,38,15,9,1,73,"Josh Ekness","sa3023204",694795
"Cooper Adams","MSM",,8,3,4.7004047131123805,14,14,0,0,0,82.1,361,89,52,43,12,20,5,3,0,73,"Cooper Adams","sa3025754",
"Gavin Bruni","OSU",20,5,3,4.86627917769408,14,14,0,0,0,57.1,263,50,36,31,7,42,4,7,0,73,"Gavin Bruni","sa3027900",696491
"Tom Chmielewski","PRIN",22,6,6,3.404347939013537,13,13,3,2,0,76.2,325,74,38,29,6,19,3,3,0,73,"Tom Chmielewski","sa3028860",
"Chandler David","SHSU",,6,0,2.341040410807165,30,0,0,0,2,57.2,243,46,22,15,2,20,5,6,0,73,"Chandler David","sa3029863",
"Matt Draper","UML",,3,9,5.2682926829268295,15,14,1,0,0,82,388,96,58,48,6,30,11,5,0,73,"Matt Draper","sa3030558",
"Connor Hayden","WAG",,9,1,3.9251102640802413,15,12,0,0,0,75.2,336,70,37,33,4,39,9,3,0,73,"Connor Hayden","sa3033445",
"Steve Hayward","UIW",,7,3,2.2941176470588234,22,0,0,0,7,51,198,31,18,13,5,17,1,8,0,73,"Steve Hayward","sa3033469",
"Griffin McCluskey","VAL",,4,5,6.459330379333875,15,15,0,0,0,69.2,320,77,51,50,12,36,4,7,0,73,"Griffin McCluskey","sa3037482",
"Raymond Pacella","MRSH",,0,8,6.385891914022868,19,17,0,0,0,80.1,379,89,64,57,12,33,21,8,0,73,"Raymond Pacella","sa3039321",
"Drake Quinn","MRST",22,2,3,8.703947149980767,17,9,0,0,0,50.2,267,55,54,49,6,43,15,8,0,73,"Drake Quinn","sa3040342",
"Tristan Walton","UTM",,4,7,5.0382776958804225,18,12,0,0,1,69.2,333,86,50,39,6,36,6,13,0,73,"Tristan Walton","sa3044766",
"Sam Armstrong","ODU",22,9,4,3.5064935064935066,15,15,0,0,0,77,335,69,33,30,7,28,13,5,0,72,"Sam Armstrong","sa3023046",814098
"Isaiah Coupet","OSU",20,4,3,3.552631489788068,11,10,0,0,0,50.2,208,41,23,20,5,16,3,3,1,72,"Isaiah Coupet","sa3023156",694549
"Zac Addkison","MRSH",21,3,8,4.603686474085989,15,15,0,0,0,72.1,337,62,50,37,8,44,17,9,2,72,"Zac Addkison","sa3023284",814700
"Matthew Adams","USM",22,3,2,4.857142857142857,15,14,0,0,0,63,277,64,37,34,9,22,9,1,0,72,"Matthew Adams","sa3025764",
"Roman Angelo","FRES",,7,5,4.3875,16,14,1,0,1,80,350,72,43,39,8,36,11,8,1,72,"Roman Angelo","sa3026098",
"Cory Bosecker","BUT",22,1,8,5.2018350444351,14,14,0,0,0,72.2,333,71,60,42,16,33,12,10,0,72,"Cory Bosecker","sa3027418",
"Chris Canada","SDSU",,3,5,5.691891774525168,13,13,0,0,0,61.2,275,62,44,39,11,29,7,12,0,72,"Chris Canada","sa3028348",
"Devin Futrell","VAN",20,8,3,3.44223118032725,16,15,0,0,0,83.2,346,71,38,32,13,20,8,0,0,72,"Devin Futrell","sa3031801",695656
"Kole Klecker","TCU",,10,4,3.724138029010063,19,17,0,0,0,96.2,402,78,42,40,17,30,7,3,0,72,"Kole Klecker","sa3035480",
"Caleb Leys","ME",19,5,1,4.943661971830986,19,13,0,0,0,71,333,61,47,39,7,52,8,14,0,72,"Caleb Leys","sa3036316",834393
"Marcus Morgan","IOWA",20,5,2,3.7193876103230843,17,15,0,0,0,65.1,286,38,28,27,3,51,14,14,1,72,"Marcus Morgan","sa3038363",808861
"Mason Olson","BYU",21,5,3,5.532786712246669,17,11,0,0,0,81.1,350,91,56,50,7,21,13,11,3,72,"Mason Olson","sa3039139",
"Lorenzo Peterson","GRAM",23,6,3,5.129032258064516,17,16,2,1,0,93,427,97,59,53,6,44,14,9,0,72,"Lorenzo Peterson","sa3039786",
"Jacob Rutherford","GONZ",22,4,3,5.328947368421052,15,11,2,1,0,76,333,81,46,45,9,29,7,2,0,72,"Jacob Rutherford","sa3041356",
"Joe Savino","ELON",22,5,1,3.8571427657525965,22,0,0,0,3,53.2,228,44,25,23,3,12,9,1,0,72,"Joe Savino","sa3041619",
"Nick Smith","EVAN",,5,3,4.625498148564742,15,14,1,0,0,83.2,359,78,45,43,10,27,11,7,0,72,"Nick Smith","sa3042612",
"Blake Sodersten","USC",,4,3,3.819512052972857,19,9,0,0,0,68.1,302,63,33,29,9,30,10,10,2,72,"Blake Sodersten","sa3042708",
"Gabe Starks","UTA",21,6,2,6.538116368242739,15,15,0,0,0,74.1,346,79,65,54,6,33,4,11,2,72,"Gabe Starks","sa3042963",
"Troy Wansing","TA&M",,3,4,5.503184847089071,18,14,0,0,2,52.1,246,53,33,32,5,33,6,4,0,72,"Troy Wansing","sa3044773",
"Brody Westbrooks","SAM",,3,4,5.828194028482782,17,15,0,0,0,75.2,344,94,52,49,20,25,8,4,0,72,"Brody Westbrooks","sa3045042",
"Eriq Swan","MTSU",21,2,6,6.491803278688525,16,12,0,0,0,61,289,58,46,44,6,45,8,12,0,71,"Eriq Swan","sa3023514",811291
"Ben Abeldt","TCU",19,3,4,3.6,32,1,0,0,2,55,243,49,34,22,5,24,10,3,0,71,"Ben Abeldt","sa3025700",702727
"Matthew Becker","SC",20,4,3,4.833333333333333,18,11,0,0,1,54,245,50,35,29,9,26,7,5,2,71,"Matthew Becker","sa3026849",801799
"Christian Coppola","RUTG",19,5,5,3.6818181818181817,13,13,0,0,0,66,297,61,33,27,5,27,15,3,0,71,"Christian Coppola","sa3029363",
"Brandon Decker","OAK",20,8,3,4.392344657947035,25,0,0,0,5,69.2,321,67,38,34,9,36,9,7,0,71,"Brandon Decker","sa3030001",804698
"Jason Doktorczyk","NEV",20,3,5,6.451327215841944,14,14,0,0,0,75.1,351,103,62,54,12,18,7,8,0,71,"Jason Doktorczyk","sa3030419",822503
"Brady Fuller","TROY",20,4,5,7.483695807326272,14,12,0,0,0,61.1,298,77,57,51,6,31,2,9,0,71,"Brady Fuller","sa3031764",
"Aaron Rund","CAM",,5,2,3.8360655737704916,21,0,0,0,5,61,259,55,32,26,8,25,4,12,0,71,"Aaron Rund","sa3041302",
"Jake Shirk","WRST",21,5,5,4.771084337349397,16,15,1,1,0,83,362,93,56,44,9,14,8,9,0,71,"Jake Shirk","sa3042195",827620
"Shane Telfer","PEPP",21,4,5,4.153846297245847,14,14,0,0,0,73.2,337,67,42,34,4,40,12,4,0,71,"Shane Telfer","sa3043614",
"Bryce Valero","MUR",,4,3,4.021276514149188,15,12,0,0,1,62.2,297,61,42,28,5,30,17,3,1,71,"Bryce Valero","sa3044299",
"John West","BC",21,5,3,4.5,17,13,0,0,1,68,287,52,35,34,8,25,8,1,0,71,"John West","sa3045033",802482
"Spencer Bengard","CBU",21,5,1,5.373786606789991,23,12,0,0,1,68.2,302,76,48,41,8,18,4,6,0,70,"Spencer Bengard","sa3023092",675248
"Coltin Atkinson","SHSU",,9,5,4.802371396683059,17,17,1,0,0,84.1,370,89,56,45,15,29,3,6,1,70,"Coltin Atkinson","sa3026284",
"Jake Babuschak","SHU",21,6,4,3.6516392300828016,15,14,1,0,0,81.1,351,81,40,33,5,31,4,5,0,70,"Jake Babuschak","sa3026354",
"Drayton Brown","NWST",21,6,6,5.643442446491603,15,15,1,0,0,81.1,346,78,59,51,12,20,6,9,0,70,"Drayton Brown","sa3027817",
"Ethan Brown","USF",,2,6,6.750000160932545,16,8,0,0,0,53.1,241,54,43,40,6,25,5,4,0,70,"Ethan Brown","sa3027823",
"Ty Fisher","GASO",22,4,6,7.068669759354808,15,14,1,0,0,77.2,356,86,63,61,16,33,15,7,0,70,"Ty Fisher","sa3031391",
"Jordan Hamberg","COPP",21,4,4,5.1923076923076925,11,10,0,0,0,52,246,43,35,30,6,44,5,5,0,70,"Jordan Hamberg","sa3033068",
"Sawyer Hawks","AFA",20,4,0,2.8421051918304547,22,1,0,0,8,50.2,222,40,16,16,6,27,8,7,0,70,"Sawyer Hawks","sa3033436",700895
"Nate Knowles","W&M",19,5,5,3.426396071783388,20,17,0,0,0,65.2,285,52,31,25,4,30,7,4,0,70,"Nate Knowles","sa3035566",810951
"Carson Myers","UAB",20,3,5,3.516279194544564,14,13,0,0,0,71.2,310,60,30,28,2,34,8,3,0,70,"Carson Myers","sa3038635",
"Chase Prestwich","NWST",,4,4,5.080645161290323,21,8,0,0,2,62,272,52,37,35,4,27,6,10,1,70,"Chase Prestwich","sa3040189",
"Dom Stagliano","UCF",,4,5,6.541237370647838,19,8,0,0,0,64.2,297,79,54,47,8,17,6,5,0,70,"Dom Stagliano","sa3042900",
"Skylar Hales","SCU",21,6,5,3.4156627290946946,22,1,0,0,4,55.1,236,55,27,21,7,15,1,1,1,69,"Skylar Hales","sa3022739",813766
"Jay Driver","HARV",21,3,3,4.4108909225127375,12,12,0,0,0,67.1,311,70,45,33,3,29,11,8,0,69,"Jay Driver","sa3023044",807718
"Evan Yates","CSUF",20,3,2,3.753363100287498,16,15,0,0,0,74.1,330,83,32,31,7,31,5,10,0,69,"Evan Yates","sa3025545",696524
"Randy Abshier","HAW",23,6,3,4.289719473233821,15,15,1,1,0,71.1,308,63,40,34,4,23,10,3,0,69,"Randy Abshier","sa3025720",
"Andy Bean","BEL",,3,6,3.5,13,12,1,1,0,72,297,60,34,28,8,22,4,7,0,69,"Andy Bean","sa3026791",
"Drew Buhr","BELL",22,5,8,8.123893531060226,14,14,1,0,0,75.1,356,95,78,68,19,27,14,8,0,69,"Drew Buhr","sa3027994",
"Aiven Cabral","NE",19,9,4,2.5816733852454377,19,16,1,1,0,83.2,348,78,27,24,4,14,8,2,0,69,"Aiven Cabral","sa3028218",809685
"Liam Doyle","CCU",19,3,1,4.153846247607491,23,7,0,0,1,56.1,236,43,28,26,6,20,7,5,0,69,"Liam Doyle","sa3030545",824604
"Ryan Forcucci","UCSD",20,4,1,3.8571427657525965,14,9,0,0,0,53.2,228,41,24,23,6,21,5,4,0,69,"Ryan Forcucci","sa3031539",801573
"Alex Gow","DUKE",,3,4,4.947643880242076,17,17,0,0,0,63.2,279,54,40,35,8,28,6,7,0,69,"Alex Gow","sa3032532",
"Hunter Loyd","CAM",23,4,4,4.625,15,15,0,0,0,72,334,71,49,37,9,34,7,21,0,69,"Hunter Loyd","sa3036617",
"Treyjen Meza","NMSU",22,1,7,6.811926843903107,14,14,0,0,0,72.2,350,105,64,55,12,29,9,9,1,69,"Treyjen Meza","sa3037959",
"Henry Proger","UPST",,7,5,4.172727128020993,13,13,0,0,0,73.1,315,70,39,34,10,21,12,2,0,69,"Henry Proger","sa3040238",
"Jack Sokol","PITT",21,6,5,7.544117647058823,15,14,0,0,0,68,334,98,61,57,17,30,10,5,0,69,"Jack Sokol","sa3042712",
"Adam Stephenson","ACU",,5,3,5.2137932406140886,19,0,0,0,0,48.1,205,45,29,28,9,18,0,2,0,69,"Adam Stephenson","sa3043040",
"Paxton Thompson","CLT",23,8,2,4.21875,22,4,0,0,0,64,273,56,35,30,6,26,4,2,0,69,"Paxton Thompson","sa3043775",
"Ty Johnson","BALL",21,4,3,4.527950203274787,16,10,0,0,3,53.2,239,41,30,27,7,31,11,6,0,68,"Ty Johnson","sa3023410",694494
"Jesse Caver","JKST",,6,4,5.274418791816846,16,12,1,0,0,71.2,325,81,50,42,3,36,4,8,0,68,"Jesse Caver","sa3028670",
"German Fajardo","KSU",22,4,4,5.645454349675461,16,16,0,0,0,73.1,343,74,48,46,9,37,14,2,0,68,"German Fajardo","sa3031131",
"Cole Kitchen","SCU",,3,2,4.204917901307469,17,16,0,0,0,81.1,353,67,39,38,10,37,14,2,0,68,"Cole Kitchen","sa3035470",
"Logan Lunceford","MIZ",19,3,5,6,13,11,0,0,1,54,239,45,37,36,12,32,4,4,1,68,"Logan Lunceford","sa3036695",702583
"Lucas Mahlstedt","WOF",20,7,2,2.689243109630664,27,0,0,0,6,83.2,335,72,26,25,7,18,6,2,0,68,"Lucas Mahlstedt","sa3036871",822652
"Will McCausland","JOES",19,5,3,5.424107327601138,14,14,0,0,0,74.2,330,87,46,45,9,21,7,4,0,68,"Will McCausland","sa3037464",823790
"Jacob Morrison","CCU",19,6,1,6.554913150260062,13,13,0,0,0,57.2,262,69,46,42,10,21,10,0,0,68,"Jacob Morrison","sa3038406",804756
"Josh ONeill","STBK",22,6,5,5.303571609210001,15,8,1,0,1,74.2,326,66,46,44,11,28,5,6,0,68,"Josh ONeill","sa3039165",
"Ryan Palmblad","CMU",,1,6,3.9017340180119415,27,0,0,0,6,57.2,241,43,32,25,4,21,4,3,0,68,"Ryan Palmblad","sa3039371",
"Jacob Pennington","MUR",,5,4,4.996063142192664,15,15,2,0,0,84.2,371,79,52,47,8,29,11,4,0,68,"Jacob Pennington","sa3039679",
"Cameron Reeves","CIT",,7,5,3.5555555555555554,14,14,1,1,0,81,342,59,34,32,8,33,8,3,1,68,"Cameron Reeves","sa3040553",
"Noah Rennard","MICH",24,7,4,4.642534096921829,25,9,0,0,2,73.2,311,64,40,38,5,29,5,8,0,68,"Noah Rennard","sa3040619",
"Will Schomberg","DAV",22,7,2,3.9746194432687303,13,13,0,0,0,65.2,293,54,35,29,7,28,12,7,1,68,"Will Schomberg","sa3041762",
"Carter Spivey","ECU",,7,3,4.675324675324675,24,10,1,1,1,77,348,85,42,40,10,22,7,7,0,68,"Carter Spivey","sa3042854",
"Bryson Van Sickle","UTAH",22,3,5,5.5862071064993986,18,10,0,0,0,67.2,314,95,49,42,4,23,5,7,0,68,"Bryson Van Sickle","sa3044360",
"Justin Lawson","NCSU",22,5,0,3.267516002959136,27,0,0,0,3,52.1,233,57,23,19,5,17,5,3,0,67,"Justin Lawson","sa3023504",803088
"Kayden Cassidy","UIW",23,3,3,4.721972932619756,15,14,0,0,0,74.1,345,68,49,39,7,41,17,1,0,67,"Kayden Cassidy","sa3028598",
"Riley Egloff","UNM",,7,3,6.0538114520766095,13,13,0,0,0,74.1,337,95,55,50,12,21,4,7,0,67,"Riley Egloff","sa3030838",
"Brock Gillis","PORT",,3,3,5.625,16,11,0,0,0,64,288,59,44,40,10,44,2,8,0,67,"Brock Gillis","sa3032239",
"Luke Helton","MORE",,7,2,5.098712613305108,15,14,1,0,0,77.2,354,85,51,44,11,30,8,9,0,67,"Luke Helton","sa3033576",
"Nolan Hughes","FOR",21,2,3,8.11888090230019,17,6,0,0,0,47.2,233,50,44,43,7,44,6,4,0,67,"Nolan Hughes","sa3034269",814487
"Danny Kirwin","RID",,7,2,2.3245033699819646,25,0,0,0,14,50.1,221,26,17,13,2,36,10,10,0,67,"Danny Kirwin","sa3035461",
"Collin Kramer","CLT",22,6,5,5.115789576395729,20,13,0,0,1,63.1,293,69,38,36,4,35,4,8,0,67,"Collin Kramer","sa3035679",
