Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Will McEntire","ARK",,54,10.833333333333334,3,3.61111111,0.8333333333333334,0.28017241,0.07758621,0.20258621,0.26168224,1.3703703703703705,0.35416667,0.64179104,4.833333333333333,3.4681919910289625,1.3651413423043706,"Will McEntire","sa3037573",
"Ty Abraham","MCN",,59.1,8.797752997532383,4.70224729178455,1.87096774,0.7584269825458951,0.21402214,0.11439114,0.099631,0.26470588,1.5842696968736476,0.33142857,0.58426966,6.21910125687634,4.859354420115198,1.3597468367611416,"Ty Abraham","sa3025711",
"Sloan Ulrich","YSU",22,56.2,6.352941033914431,5.082352827131545,1.25,1.2705882067828862,0.13937282,0.11149826,0.02787457,0.352,2.1176470113048103,0.3960396,0.53602812,9.052940973328063,7.694643270103166,1.3582977032248973,"Sloan Ulrich","sa3044229",
"Sean Episcope","PRIN",20,44,9,2.4545454545454546,3.66666667,1.4318181818181819,0.20754717,0.05660377,0.1509434,0.30102041,1.6136363636363635,0.35862069,0.44478528,7.363636363636363,6.019021138277921,1.3446152253584422,"Sean Episcope","sa3030964",834243
"Tucker Novotny","MINN",21,52,10.73076923076923,4.5,2.38461538,1.2115384615384615,0.24505929,0.1027668,0.14229249,0.28703704,1.6923076923076923,0.37414966,0.58295964,6.75,5.407306861877442,1.3426931381225584,"Tucker Novotny","sa3038957",701512
"Michael Dunkelberger","LIP",24,57.1,6.906976897372243,2.197674467345714,3.14285714,1.098837233672857,0.15658363,0.04982206,0.10676157,0.31395349,1.6569767809352605,0.35748792,0.59447983,7.063953645039795,5.726357556627273,1.3375960884125213,"Michael Dunkelberger","sa3030665",
"Brandon Peterson","NJIT",20,56.1,7.828402543567964,6.550296005842582,1.19512195,0.7988165860783636,0.16723549,0.13993174,0.02730375,0.32510288,2.130177562875636,0.39153439,0.60655738,7.828402543567964,6.497046891656529,1.3313556519114345,"Brandon Peterson","sa3039767",
"Jack Stellano","BRAD",,54,5.333333333333333,4.833333333333333,1.10344828,1.1666666666666667,0.12403101,0.1124031,0.01162791,0.31696429,1.8518518518518519,0.34594595,0.50420168,7.833333333333333,6.5019934230380585,1.3313399102952745,"Jack Stellano","sa3043031",
"Turner Swistak","LT",22,53,9,2.8867924528301887,3.11764706,2.3773584905660377,0.218107,0.06995885,0.14814815,0.30769231,1.6037735849056605,0.35064935,0.53977273,7.981132075471698,6.649939062010567,1.3311930134611307,"Turner Swistak","sa3043422",
"Tyler Kapraun","WIU",,78,7.615384615384615,4.846153846153846,1.57142857,0.6923076923076923,0.17886179,0.11382114,0.06504065,0.29968454,1.7564102564102564,0.36326531,0.5988456,6.8076923076923075,5.482213944655198,1.3254783630371092,"Tyler Kapraun","sa3035073",
"Colin Purcell","OSU",,54.2,6.256097415456599,2.7987804227042683,2.23529412,1.9756097101441892,0.14559387,0.0651341,0.08045977,0.32635983,1.7378048376268331,0.34920635,0.58894231,7.902438840576757,6.578038507072364,1.3244003335043928,"Colin Purcell","sa3040290",
"Chase Allen","MICH",22,64.1,4.616580128384916,4.4766837608581005,1.03125,0.8393782051608939,0.10819672,0.10491803,0.00327869,0.30566038,1.756476614503352,0.33185841,0.55950266,7.274611111394413,5.959120252270738,1.315490859123675,"Chase Allen","sa3025909",
"Trevor Moore","STAN",20,57,9,3.789473684210526,2.375,0.9473684210526315,0.21111111,0.08888889,0.12222222,0.29218107,1.6666666666666667,0.36111111,0.61383929,6,4.693590505499589,1.3064094945004108,"Trevor Moore","sa3038314",
"Wyatt Parliament","VT",20,43.2,12.16030498940548,2.67938923495375,4.53846154,2.885496099180961,0.31216931,0.06878307,0.24338624,0.24855491,1.282442710747094,0.29,0.55837563,7.6259539764068265,6.330031390885058,1.2959225855217689,"Wyatt Parliament","sa3039489",811963
"Brady Miller","WMU",,85.1,7.91015601425898,2.63671867141966,3,0.8437499748542913,0.18518519,0.0617284,0.12345679,0.31232877,1.6289062014548124,0.37588652,0.54621849,6.74999979883433,5.457759068394081,1.2922407304402492,"Brady Miller","sa3038035",
"Daniel Garza","UTSA",,62.2,9.047872156835675,2.010638257074594,4.5,1.4361701836247103,0.22743682,0.05054152,0.17689531,0.29230769,1.4361701836247103,0.35294118,0.60759494,6.031914771223783,4.751447627338257,1.2804671438855264,"Daniel Garza","sa3032020",
"Jackson Sleeper","JVST",20,60.2,9.0494503597752,3.5604394858131934,2.54166667,2.5219779691176787,0.21478873,0.08450704,0.13028169,0.30952381,1.6813186460784526,0.35057471,0.61484919,8.456043778806334,7.184979425906388,1.2710643528999466,"Jackson Sleeper","sa3042426",
"Jacob Gutierrez","CSUB",,47.1,7.795774857313528,3.0422536028540597,2.5625,0.5704225505351362,0.2,0.07804878,0.12195122,0.25268817,1.3309859512486513,0.30985915,0.58252427,5.514084655172984,4.243074803843288,1.271009851329696,"Jacob Gutierrez","sa3032879",
"Matt Scott","STAN",20,80,11.5875,4.05,2.86111111,1.2375,0.28932584,0.1011236,0.18820225,0.23248408,1.3625,0.31,0.55220884,5.9625,4.691616821289062,1.270883178710938,"Matt Scott","sa3041858",
"Eli Jones","SC",21,68.2,7.339806097079012,2.6213593203853613,2.8,0.5242718640770723,0.17554859,0.06269592,0.11285267,0.30821918,1.6019418069021654,0.37068966,0.64631957,5.242718640770723,3.977720948777625,1.2649976919930976,"Eli Jones","sa3034868",801796
"Francisco Hernandez","RGV",,52.1,10.31847158829201,2.7515924235445355,3.75,1.2038216853007344,0.24096386,0.06425703,0.17670683,0.32608696,1.738853545434394,0.41717791,0.66508314,6.191082952975205,4.953750865718376,1.2373320872568287,"Francisco Hernandez","sa3033675",
"A.J. Wilson","CLT",23,59.1,13.044944099789397,3.4887641197111177,3.73913043,0.6067415860367161,0.33076923,0.08846154,0.24230769,0.21333333,1.1966292391279678,0.32592593,0.62015504,4.853932688293729,3.620979076496746,1.232953611796983,"A.J. Wilson","sa3025461",687954
"Jaren Jackson","UNM",,47.1,9.316901658740559,5.323943804994605,1.75,1.9014085017837874,0.19521912,0.11155378,0.08366534,0.34259259,2.154929635354959,0.40764331,0.63157895,8.746479108205422,7.518889628514204,1.2275894796912183,"Jaren Jackson","sa3034497",
"Nick Vardavas","M-OH",,59.1,6.21910125687634,5.157303481312087,1.20588235,0.6067415860367161,0.13758389,0.11409396,0.02348993,0.32061069,1.9887640875647916,0.36866359,0.5506993,7.129213635931414,5.9051783639845,1.2240352719469145,"Nick Vardavas","sa3044366",
"David Lopez","UNM",,65.1,6.198979350538473,3.857142707001717,1.60714286,1.102040773429062,0.140625,0.0875,0.053125,0.32394366,1.83673462238177,0.36363636,0.55650685,7.714285414003434,6.4918702196647935,1.22241519433864,"David Lopez","sa3036530",
