Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Cade Wiegert","DBU",20,0.1,26.99999919533732,0,1,0,1,0,1,0,0,0,1,0,-2.0293060421943716,2.0293060421943716,"Cade Wiegert","sa3045175",
"Jack Bello","AFA",20,7.2,3.521739203447657,8.2173914747112,0.42857143,0,0.06666667,0.15555556,-0.08888889,0.41666667,2.869565276883276,0.45454545,0.625,9.391304542527086,7.36365384514706,2.027650697380026,"Jack Bello","sa3026925",
"Noah Burkey","LR",,5,3.6,14.4,0.25,0,0.06896552,0.27586207,-0.20689655,0.25,2.6,0.27777778,0.57142857,10.8,8.774521636962891,2.0254783630371094,"Noah Burkey","sa3028067",
"Chaz McRoberts","LMU",,25.1,5.3289472346821025,2.8421051918304547,1.875,1.0657894469364204,0.12605042,0.06722689,0.05882353,0.30275229,1.6184210120145643,0.32967033,0.51546392,7.81578927753375,5.790987317449829,2.024801960083921,"Chaz McRoberts","sa3037746",
"Sam Portnoy","RUTG",22,28.2,5.6511629160318355,3.4534884486861217,1.63636364,1.255813981340408,0.13138686,0.08029197,0.05109489,0.28813559,1.5697674766755099,0.3125,0.52742616,8.476744374047753,6.453818546262157,2.0229258277855955,"Sam Portnoy","sa3040108",
"Parker Detmers","LOU",19,18.2,8.196428850597274,6.7500002299036375,1.21428571,0.48214287356454555,0.19318182,0.15909091,0.03409091,0.29166667,1.8750000638621216,0.37037037,0.56179775,7.232143103468183,5.211574590084506,2.020568513383677,"Parker Detmers","sa3030212",
"Alfred Mucciarone","UML",19,41.1,6.314516323290066,3.4838710749186568,1.8125,1.0887097109120802,0.14146341,0.07804878,0.06341463,0.36216216,2.008064577904504,0.41059603,0.575,8.056451860749394,6.041091559655214,2.01536030109418,"Alfred Mucciarone","sa3038509",
"Micah Takac","MER",20,21.1,4.218749874271456,2.9531249119900194,1.42857143,2.5312499245628737,0.0990099,0.06930693,0.02970297,0.35483871,1.874999944120647,0.35064935,0.52147239,10.124999698251495,8.112009124644104,2.012990573607391,"Micah Takac","sa3043471",
"Zach Robinson","CCSU",,15,4.8,4.8,1,1.8,0.09756098,0.09756098,0,0.38888889,2.4,0.40983607,0.56213018,10.2,8.187746270497641,2.0122537295023584,"Zach Robinson","sa3040926",
"Mason Ruh","NIU",20,10,9,2.7,3.33333333,4.5,0.1754386,0.05263158,0.12280702,0.42307692,2.5,0.45945946,0.6,12.6,10.59057159423828,2.009428405761719,"Mason Ruh","sa3041279",
"Jack Williams","UNO",,17.2,6.622641747767673,2.5471699029875667,2.6,1.52830194179254,0.14606742,0.05617978,0.08988764,0.39285714,2.1509434736339452,0.44117647,0.65088757,7.6415097089627,5.635271356147396,2.006238352815304,"Jack Williams","sa3045302",
"Ryan Pehrson","NKU",,27.1,4.609755990336442,5.268292560384505,0.875,1.6463414251201578,0.09589041,0.10958904,-0.01369863,0.34920635,2.1951219001602102,0.36448598,0.50877193,10.865853405793041,8.86107078764426,2.0047826181487807,"Ryan Pehrson","sa3039638",
"Samuel Dutton","LSU",21,27.2,9.433735156547252,1.951807273768397,4.83333333,0.9759036368841985,0.23966942,0.04958678,0.19008265,0.28318584,1.3734940074666495,0.35802469,0.58659218,5.855421821305191,3.852618590451962,2.0028032308532286,"Samuel Dutton","sa3030705",695542
"Andres Hulfachor","UML",,21.1,8.859374735970057,6.328124811407184,1.4,0.42187498742714563,0.18421053,0.13157895,0.05263158,0.32222222,2.062499938532712,0.41176471,0.5620155,8.437499748542912,6.435748707782479,2.001751040760433,"Andres Hulfachor","sa3034282",
