Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Joe Nestel","GWEB",,0.2,0,13.49999959766866,0,0,0,0.11111111,-0.11111111,0.66666667,7.499999776482588,0.66666667,0.28571429,67.4999979883433,17.926494386792196,49.573503601551096,"Joe Nestel","sa3038779",
"Peyton McGregor","OAK",,0.2,0,80.99999758601196,0,0,0,0.54545455,-0.54545455,0.6,13.49999959766866,0.6,0.33333333,80.99999758601196,31.55833612084391,49.441661465168046,"Peyton McGregor","sa3037616",
"Jackson Meier","UNCO",,1,27,0,3,0,0.27272727,0,0.27272727,0.625,5,1,0.25,54,7.4396559715271,46.5603440284729,"Jackson Meier","sa3037801",
"Andrew Ginther","EKU",,1,0,36,0,0,0,0.36363636,-0.36363636,0.5,7,0.5,0.125,63,19.271518421173095,43.7284815788269,"Andrew Ginther","sa3032270",
"Cade Cushing","SJSU",19,1.2,10.800000257492071,21.600000514984142,0.5,0,0.13333333,0.26666667,-0.13333333,0.5,5.4000001287460355,0.625,0,54.00000128746036,11.094724144935611,42.905277142524746,"Cade Cushing","sa3029734",
"Parker Edwards","HCU",,0.1,0,0,0,0,0,0,0,0.75,8.999999731779106,0.75,0.5,53.99999839067464,12.765120905637747,41.23487748503689,"Parker Edwards","sa3030822",
"Josh Salinas","UTSA",,0.1,0,0,0,0,0,0,0,0.5,2.9999999105930355,0.5,0,53.99999839067464,12.922387045621878,41.07761134505276,"Josh Salinas","sa3041442",
"Chase Playfair","SBU",,2,4.5,18,0.25,0,0.04761905,0.19047619,-0.14285714,0.69230769,6.5,0.75,0.29411765,54,15.741536808013915,38.25846319198608,"Chase Playfair","sa3039987",
"Cameron OBanan","TEX",20,0.2,26.99999919533732,13.49999959766866,2,0,0.4,0.2,0.2,0.5,4.499999865889553,1,0,40.49999879300598,2.372507807612418,38.127490985393564,"Cameron OBanan","sa3038987",
"Mason McCormack","SAM",,0.1,0,0,0,26.99999919533732,0,0,0,0.75,8.999999731779106,0.66666667,0,80.99999758601196,43.19500063061718,37.80499695539478,"Mason McCormack","sa3037500",
"Brandon Laux","EKU",,0.2,0,53.99999839067464,0,0,0,0.44444444,-0.44444444,0.33333333,7.499999776482588,0.33333333,0.28571429,67.4999979883433,31.271517616510415,36.22848037183288,"Brandon Laux","sa3036048",
"Jackson Miller","AKR",,0.2,0,40.49999879300598,0,0,0,0.42857143,-0.42857143,0.5,7.499999776482588,0.5,0.2,53.99999839067464,17.980673101544394,36.01932528913025,"Jackson Miller","sa3038063",
"Jaxson Crump","AFA",,1,9,27,0.33333333,0,0.09090909,0.27272727,-0.18181818,0.625,8,0.71428571,0.375,45,11.494723987579345,33.50527601242065,"Jaxson Crump","sa3029629",
"Marcus LaBuda","VILL",,1.2,5.4000001287460355,21.600000514984142,0.25,5.4000001287460355,0.05263158,0.21052632,-0.15789474,0.5,5.4000001287460355,0.5,0.23809524,59.40000141620639,26.690803117752086,32.70919829845431,"Marcus LaBuda","sa3035822",
"Ryan Dollar","HOU",,1.2,16.200000386238106,64.80000154495242,0.25,10.800000257492071,0.12,0.48,-0.36,0.69230769,12.600000300407418,0.875,0.43956044,70.20000167369847,37.78187765121462,32.418124022483845,"Ryan Dollar","sa3030426",
"Jacob Terwilliger","BUCK",22,3.2,9.818181605378463,17.18181780941231,0.57142857,0,0.11764706,0.20588235,-0.08823529,0.52,5.4545453363213685,0.61904762,0.22727273,41.72727182285847,9.43570400624236,32.29156781661611,"Jacob Terwilliger","sa3043643",
"Cash McNicholas","HCU",,0,0,18,0,0,0,0.33333333,-0.33333333,1,5,1,0.16666667,45,12.765121173858642,32.234878826141355,"Cash McNicholas","sa3037738",
"Clayton Hall","UCSB",,0.1,0,26.99999919533732,0,0,0,0.2,-0.2,0.66666667,8.999999731779106,0.66666667,0.5,53.99999839067464,22.130890500545515,31.869107890129126,"Clayton Hall","sa3033014",
"Matt Stam","MSM",,1.1,6.74999979883433,20.24999939650299,0.33333333,6.74999979883433,0.06666667,0.2,-0.13333333,0.63636364,7.499999776482588,0.66666667,0.20833333,53.99999839067464,22.229930554330362,31.77006783634428,"Matt Stam","sa3042918",
"Alec Stanfield","UNM",,0.1,0,53.99999839067464,0,0,0,0.33333333,-0.33333333,0.75,14.999999552965177,0.75,0.6,53.99999839067464,22.494723451137556,31.505274939537085,"Alec Stanfield","sa3042929",
"Chris Polemeni","LIU",18,1.1,0,26.99999919533732,0,0,0,0.30769231,-0.30769231,0.5,5.999999821186071,0.5,0.22222222,47.24999859184031,16.019117687642584,31.230880904197726,"Chris Polemeni","sa3040033",
"Jackson Allred","ALST",,0.1,0,26.99999919533732,0,0,0,0.33333333,-0.33333333,0,2.9999999105930355,0,0,53.99999839067464,23.13799299001695,30.86200540065769,"Jackson Allred","sa3025945",
"Troy Britts","GASO",,1,9,45,0.2,27,0.07142857,0.35714286,-0.28571429,0.625,10,0.5,0.14705882,90,59.18449850082398,30.815501499176023,"Troy Britts","sa3027711",
"Jackson Kirkpatrick","WCU",20,1,18,54,0.33333333,0,0.16666667,0.5,-0.33333333,0.25,7,0.5,0.33333333,54,24.195001792907714,29.804998207092286,"Jackson Kirkpatrick","sa3035451",
"Cameron Keshock","AUB",19,3,9,6,1.5,0,0.125,0.08333333,0.04166667,0.52631579,4,0.625,0.2,36,6.6453134536743175,29.35468654632568,"Cameron Keshock","sa3035309",804999
"Daniel Brown","CAM",20,1,27,81,0.33333333,0,0.25,0.75,-0.5,0,9,0,0.33333333,54,25.426494789123534,28.573505210876466,"Daniel Brown","sa3027811",695357
"Junior Flores","UNM",,0.1,0,26.99999919533732,0,26.99999919533732,0,0.16666667,-0.16666667,0.8,14.999999552965177,0.75,0.55555556,80.99999758601196,52.49472255706792,28.50527502894404,"Junior Flores","sa3031466",
"Payton Gubler","BYU",,0.2,26.99999919533732,26.99999919533732,1,13.49999959766866,0.25,0.25,0,0.66666667,8.999999731779106,1,0.43478261,53.99999839067464,26.684238907694837,27.315759482979804,"Payton Gubler","sa3032817",
"Jake Beaver","GAST",,3.1,8.100000193119053,13.50000032186509,0.6,0,0.1,0.16666667,-0.06666667,0.52380952,4.800000114440921,0.61111111,0.25,37.80000090122225,10.484498651027684,27.315502250194562,"Jake Beaver","sa3026818",
"Jake Faherty","ARK",20,0.2,13.49999959766866,40.49999879300598,0.33333333,0,0.2,0.6,-0.4,0,4.499999865889553,0,0,40.49999879300598,14.145313140749941,26.354685652256038,"Jake Faherty","sa3025331",801619
"Tyrell Bernal","STO",,3,6,12,0.5,3,0.08333333,0.16666667,-0.08333333,0.4375,3.6666666666666665,0.46153846,0,42,15.7691180229187,26.2308819770813,"Tyrell Bernal","sa3027059",
"Bryson Rigney","WKU",,0.2,13.49999959766866,26.99999919533732,0.5,0,0.14285714,0.28571429,-0.14285714,0.5,5.999999821186071,0.66666667,0.4,40.49999879300598,14.422387000918398,26.07761179208758,"Bryson Rigney","sa3040753",
"Griffin Leiner","STMN",21,0,0,9,0,0,0,0.2,-0.2,1,4,1,0.2,36,10.439655971527099,25.5603440284729,"Griffin Leiner","sa3036197",
"Kevin Millar","STMN",,3,18,21,0.85714286,0,0.21428571,0.25,-0.03571429,0.38888889,4.666666666666667,0.58333333,0.17647059,36,10.439655971527099,25.5603440284729,"Kevin Millar","sa3038026",
"Joey Laurer","SIE",,2.2,10.124999698251495,16.874999497085824,0.6,0,0.13636364,0.22727273,-0.09090909,0.42857143,4.124999877065424,0.54545455,0.21428571,37.12499889358882,11.72993086725474,25.395068026334076,"Joey Laurer","sa3036045",
"Isaac Warrick","UAB",,1.1,0,20.24999939650299,0,0,0,0.16666667,-0.16666667,0.23076923,4.499999865889553,0.23076923,0,40.49999879300598,15.172386978566657,25.327611814439322,"Isaac Warrick","sa3044814",
"Brandon Wallace","UNCG",,1,9,0,1,0,0.14285714,0,0.14285714,0.57142857,4,0.66666667,0.25,27,2.195001792907715,24.804998207092286,"Brandon Wallace","sa3044697",
"Parker Matthews","ACU",,1.1,13.49999959766866,20.24999939650299,0.66666667,6.74999979883433,0.15384615,0.23076923,-0.07692308,0.5,5.249999843537812,0.6,0.26315789,47.24999859184031,22.543660771846785,24.706337819993525,"Parker Matthews","sa3037337",
"Jake Moss","PENN",18,1,9,18,0.5,0,0.08333333,0.16666667,-0.08333333,0.66666667,8,0.75,0.55555556,36,11.394125652313232,24.60587434768677,"Jake Moss","sa3038467",
"Jacob Thompsen","UNCO",,1,0,63,0,9,0,0.5,-0.5,0.57142857,11,0.5,0.3125,63,38.4396559715271,24.560344028472898,"Jacob Thompsen","sa3043762",
"Ryan Rue","HOF",,3.1,8.100000193119053,24.30000057935716,0.33333333,2.7000000643730178,0.10714286,0.32142857,-0.21428571,0.35294118,4.500000107288363,0.38461538,0.06410256,40.50000096559527,16.133439064025886,24.366561901569384,"Ryan Rue","sa3041263",
"Jack Hyde","USD",22,1.2,5.4000001287460355,10.800000257492071,0.5,0,0.0625,0.125,-0.0625,0.5,4.200000100135806,0.55555556,0.36363636,37.80000090122225,13.784239807128913,24.015761094093335,"Jack Hyde","sa3034381",
"Riley Maddox","MISS",20,3,9,12,0.75,6,0.11538462,0.15384615,-0.03846154,0.57142857,5.333333333333333,0.625,0.21126761,39,15.311980120340984,23.688019879659016,"Riley Maddox","sa3036829",824600
"Boston Warkentin","WASH",20,2,9,13.5,0.66666667,0,0.125,0.1875,-0.0625,0.5,4.5,0.6,0.3,31.5,8.10522527694702,23.39477472305298,"Boston Warkentin","sa3044802",
"Isaac Duplechain","MCN",,0.2,13.49999959766866,0,1,26.99999919533732,0.14285714,0,0.14285714,0.66666667,5.999999821186071,0.66666667,0,67.4999979883433,44.265119966864624,23.23487802147867,"Isaac Duplechain","sa3030682",
"Garrett Brunstetter","WKU",19,1.1,13.49999959766866,13.49999959766866,1,6.74999979883433,0.2,0.2,0,0.42857143,3.749999888241294,0.5,0,40.49999879300598,17.422386911511435,23.077611881494544,"Garrett Brunstetter","sa3027911",
"Corban Little","USF",,1.1,0,6.74999979883433,0,0,0,0.1,-0.1,0.42857143,2.9999999105930355,0.42857143,0.16666667,33.74999899417165,10.931876648962504,22.818122345209144,"Corban Little","sa3036396",
"Aaron Chao","EIU",,1.1,6.74999979883433,0,1,0,0.08333333,0,0.08333333,0.54545455,4.499999865889553,0.6,0.28571429,26.99999919533732,4.826947380602361,22.17305181473496,"Aaron Chao","sa3028747",
"Avery Goldensoph","MICH",20,1,0,9,0,9,0,0.11111111,-0.11111111,0.57142857,5,0.5,0.2173913,45,22.90814037322998,22.09185962677002,"Avery Goldensoph","sa3032355",
"Gavin Bates","IONA",,2.1,11.571428965549092,46.28571586219637,0.25,0,0.11538462,0.46153846,-0.34615385,0.33333333,6.428571647527274,0.5,0.4,46.28571586219637,24.265646011002232,22.020069851194137,"Gavin Bates","sa3026713",
"Nyle Banks","SOU",,0,0,9,0,0,0,0.25,-0.25,1,2,1,0,36,14.13799352645874,21.86200647354126,"Nyle Banks","sa3026519",
"Luke Kissenberth","CIT",,1,9,36,0.25,0,0.08333333,0.33333333,-0.25,0.4,6,0.5,0.22222222,45,23.195001792907714,21.804998207092286,"Luke Kissenberth","sa3035467",
"Ty Santabarbara","ALB",,3,6,12,0.5,3,0.08,0.16,-0.08,0.5,4.333333333333333,0.53333333,0.20547945,36,14.336949062347411,21.66305093765259,"Ty Santabarbara","sa3041545",
"Shugy Klein","GW",21,2.1,7.714285977032729,11.571428965549092,0.66666667,0,0.10526316,0.15789474,-0.05263158,0.42857143,3.8571429885163644,0.5,0,30.857143908130915,9.45582268286725,21.401321225263665,"Shugy Klein","sa3035495",
"Drew Byers","GT",21,2.1,7.714285977032729,34.71428689664728,0.22222222,0,0.09090909,0.40909091,-0.31818182,0.4,5.571428761190304,0.5,0.375,38.571429885163646,17.334928557337562,21.236501327826083,"Drew Byers","sa3028191",
"Matt McElwain","ME",,0.2,13.49999959766866,53.99999839067464,0.25,0,0.125,0.5,-0.375,0.5,8.999999731779106,0.66666667,0.33333333,40.49999879300598,19.33694861531259,21.16305017769339,"Matt McElwain","sa3037569",
"Cade McGlade","UTA",,1.2,0,21.600000514984142,0,0,0,0.33333333,-0.33333333,0.625,5.4000001287460355,0.625,0.33333333,32.40000077247621,11.743661479949957,20.656339292526255,"Cade McGlade","sa3037599",
"Ryan Rumsey","XAV",20,1,0,9,0,0,0,0.125,-0.125,0.57142857,5,0.57142857,0.4,27,6.890802574157715,20.109197425842286,"Ryan Rumsey","sa3041300",
"Carter DeGondea","MOST",,0.1,26.99999919533732,53.99999839067464,0.5,0,0.14285714,0.28571429,-0.14285714,0.33333333,8.999999731779106,0.5,0.2,53.99999839067464,33.939468634128595,20.060529756546046,"Carter DeGondea","sa3030029",
"Connor Barison","WSU",,1.1,6.74999979883433,13.49999959766866,0.5,0,0.08333333,0.16666667,-0.08333333,0.6,5.999999821186071,0.66666667,0.5,26.99999919533732,7.105225187540057,19.894774007797263,"Connor Barison","sa3026564",
"Tyler Dunbar","FAMU",,2,0,0,0,4.5,0,0,0,0.61538462,4,0.58333333,0.15151515,31.5,11.63799352645874,19.86200647354126,"Tyler Dunbar","sa3030650",
"Jacob Martinez","GCU",,2.2,13.49999959766866,3.374999899417165,4,0,0.21052632,0.05263158,0.15789474,0.47058824,3.374999899417165,0.61538462,0.3,23.624999295920155,3.7936613306403153,19.83133796527984,"Jacob Martinez","sa3037166",
"Tyler Dietz","USF",20,3,6,6,1,3,0.0952381,0.0952381,0,0.55555556,4,0.6,0.25862069,30,10.181876850128173,19.818123149871827,"Tyler Dietz","sa3030308",
"Tyler Horton","RAD",,0,0,9,0,0,0,0.33333333,-0.33333333,1,3,1,0,27,7.426494789123535,19.573505210876466,"Tyler Horton","sa3034114",
"Brenden Roder","OHIO",,4,9,9,1,4.5,0.12121212,0.12121212,0,0.46153846,4,0.5,0.12345679,33.75,14.230673503875732,19.51932649612427,"Brenden Roder","sa3040947",
"Luke Steward","MCN",,1.1,6.74999979883433,33.74999899417165,0.2,6.74999979883433,0.05,0.25,-0.2,0.53846154,8.999999731779106,0.54545455,0.07936508,47.24999859184031,27.765120458602926,19.484878133237384,"Luke Steward","sa3043108",
"Andrew Isdale","UNCO",,4.2,7.714285977032729,32.785715402389094,0.23529412,3.8571429885163644,0.08333333,0.35416667,-0.27083333,0.44,6.0000002043587894,0.47368421,0.38461538,42.42857287368001,23.082513749356192,19.34605912432382,"Andrew Isdale","sa3034455",
"Joey Colucci","MD",19,3.2,12.272727006723079,26.99999941479077,0.45454545,0,0.15151515,0.33333333,-0.18181818,0.36842105,4.9090908026892315,0.5,0.19047619,31.909090217480003,12.635412911344169,19.273677306135834,"Joey Colucci","sa3029216",
"JJ Tylicki","KU",21,3,6,27,0.22222222,3,0.06666667,0.3,-0.23333333,0.5,6.333333333333333,0.52941176,0.43010753,36,16.872507762908935,19.127492237091065,"JJ Tylicki","sa3044201",
"Patrick Benn","MAN",,3,6,15,0.4,3,0.07142857,0.17857143,-0.10714286,0.59090909,6,0.63157895,0.45454545,33,13.97993106842041,19.02006893157959,"Patrick Benn","sa3026961",
"Rob Moynihan","SIE",18,0,0,9,0,0,0,0.33333333,-0.33333333,1,3,1,0,27,7.97993106842041,19.02006893157959,"Rob Moynihan","sa3038494",
"Davon Mims","MVSU",,0,0,18,0,0,0,0.5,-0.5,0,2,0,0,36,17.13799352645874,18.86200647354126,"Davon Mims","sa3038118",
"Jake Carvajal","UNCO",,9.2,13.965516782118804,9.310344521412537,1.5,3.7241378085650143,0.2027027,0.13513514,0.06756757,0.51666667,4.241379170865711,0.65853659,0.30456853,29.793102468520114,11.060345408976016,18.7327570595441,"Jake Carvajal","sa3028549",
"Grayson Becker","ARST",,1.2,10.800000257492071,37.80000090122225,0.28571429,10.800000257492071,0.09090909,0.31818182,-0.22727273,0.6,9.600000228881841,0.63636364,0.53030303,48.60000115871432,29.984499115943922,18.615502042770398,"Grayson Becker","sa3026845",
"Ethan Grover","PRIN",,1,9,0,1,0,0.125,0,0.125,0.33333333,2,0.4,0.25,27,8.394125652313232,18.60587434768677,"Ethan Grover","sa3032784",
"Seth DeVries","COFC",,0.2,0,13.49999959766866,0,0,0,0.16666667,-0.16666667,0.6,5.999999821186071,0.6,0.5,26.99999919533732,8.633438643813136,18.366560551524184,"Seth DeVries","sa3030234",
"Carsten Finnvold","FLA",21,1,9,9,1,9,0.14285714,0.14285714,0,0.5,4,0.5,0,36,17.645313453674316,18.354686546325684,"Carsten Finnvold","sa3031357",
"Matthew Treadway","EKU",,0.2,0,26.99999919533732,0,0,0,0.33333333,-0.33333333,0.5,4.499999865889553,0.5,0.4,40.49999879300598,22.271517884731306,18.228480908274673,"Matthew Treadway","sa3044026",
"Jason Diaz","FDU",22,2.2,16.874999497085824,47.24999859184031,0.35714286,0,0.18518519,0.51851852,-0.33333333,0.27272727,6.3749998100102,0.5,0.36842105,37.12499889358882,19.01911759823562,18.105881295353196,"Jason Diaz","sa3030263",
"Andrew Baumgart","NDSU",20,0.2,0,13.49999959766866,0,0,0,0.14285714,-0.14285714,0.66666667,7.499999776482588,0.66666667,0.6,26.99999919533732,8.939655837416652,18.06034335792067,"Andrew Baumgart","sa3026752",
"Carson Lumley","BGSU",,0.2,0,13.49999959766866,0,0,0,0.16666667,-0.16666667,0.6,5.999999821186071,0.6,0.5,26.99999919533732,8.980673369765285,18.019325825572036,"Carson Lumley","sa3036683",
"Jordyn Naranjo","MUR",,4.1,6.230769002225986,4.15384600148399,1.5,2.076923000741995,0.10344828,0.06896552,0.03448276,0.55555556,3.923076779179324,0.60869565,0.25641026,24.923076008903944,6.939469418158902,17.98360659074504,"Jordyn Naranjo","sa3038677",
"Max Zdimal","PRIN",,2.2,10.124999698251495,13.49999959766866,0.75,3.374999899417165,0.13636364,0.18181818,-0.04545455,0.42857143,3.749999888241294,0.5,0.31746032,33.74999899417165,16.019125305861245,17.730873688310403,"Max Zdimal","sa3045821",
"Tyler Mecchella","PRES",,2,4.5,31.5,0.14285714,0,0.05882353,0.41176471,-0.35294118,0.4,5.5,0.44444444,0.36363636,31.5,13.926494789123534,17.573505210876466,"Tyler Mecchella","sa3037770",
"Ryan Doherty","MAN",,1.1,6.74999979883433,20.24999939650299,0.33333333,13.49999959766866,0.09090909,0.27272727,-0.18181818,0.5,5.249999843537812,0.4,0,47.24999859184031,29.72993033081295,17.520068261027358,"Ryan Doherty","sa3030417",
"Carter Rost","WICH",21,1.2,0,16.200000386238106,0,0,0,0.25,-0.25,0.44444444,4.200000100135806,0.44444444,0,27.00000064373018,9.58187697887421,17.41812366485597,"Carter Rost","sa3041194",
"Gray Thomas","OU",20,1.1,13.49999959766866,40.49999879300598,0.33333333,0,0.15384615,0.46153846,-0.30769231,0.16666667,5.249999843537812,0.25,0,33.74999899417165,16.622507382929335,17.127491611242313,"Gray Thomas","sa3043691",
"Drew Gorski","NU",23,1,18,18,1,9,0.28571429,0.28571429,0,0.4,4,0.5,0,36,18.90814037322998,17.09185962677002,"Drew Gorski","sa3032508",
"Zaylen Perry","UAB",20,0,0,18,0,0,0,0.66666667,-0.66666667,1,3,1,0,27,9.922387313842773,17.077612686157227,"Zaylen Perry","sa3039757",
"Ben Lake","CAL",22,0,0,9,0,0,0,0.2,-0.2,1,4,1,0.4,27,10.10522527694702,16.89477472305298,"Ben Lake","sa3035855",
"Jaxon Grossman","UTAH",19,0.2,0,26.99999919533732,0,13.49999959766866,0,0.22222222,-0.22222222,0.66666667,8.999999731779106,0.6,0.53571429,53.99999839067464,37.105224293470414,16.894774097204227,"Jaxon Grossman","sa3032771",
"Cole Dale","UCSD",22,0.2,13.49999959766866,13.49999959766866,1,0,0.2,0.2,0,0.33333333,2.9999999105930355,0.5,0.33333333,26.99999919533732,10.130890858173377,16.869108337163944,"Cole Dale","sa3029780",
"Austin Teixeira","HAW",,1.1,13.49999959766866,26.99999919533732,0.5,0,0.18181818,0.36363636,-0.18181818,0.42857143,5.249999843537812,0.6,0.28571429,26.99999919533732,10.130890858173377,16.869108337163944,"Austin Teixeira","sa3043605",
"Rich Pfluger","GW",,6.2,6.750000160932545,12.15000028967858,0.55555556,1.3500000321865089,0.10204082,0.18367347,-0.08163265,0.45714286,3.7500000894069694,0.51724138,0.27972028,28.35000067591669,11.49153696894646,16.858463706970227,"Rich Pfluger","sa3039850",
"Tanner Olmstead","OMA",,4.1,10.384615003709976,12.461538004451972,0.83333333,4.15384600148399,0.15151515,0.18181818,-0.03030303,0.45833333,3.923076779179324,0.52941176,0.23255814,31.153845011129928,14.362732530627746,16.791112480502182,"Tanner Olmstead","sa3039120",
"Chris Mazza","LIU",,2.1,27.00000091961455,30.857143908130915,0.875,0,0.30434783,0.34782609,-0.04347826,0.36363636,5.142857318021819,1,0.375,30.857143908130915,14.19768977262537,16.659454135505545,"Chris Mazza","sa3037400",
"Santiago Gutierrez Albarran","STMN",,0,0,18,0,0,0,0.5,-0.5,1,4,1,0.25,27,10.439655971527099,16.5603440284729,"Santiago Gutierrez Albarran","sa3032884",
"Luke Borer","OHIO",,5.1,6.74999979883433,13.49999959766866,0.5,1.6874999497085825,0.09302326,0.18604651,-0.09302326,0.58823529,5.249999843537812,0.65517241,0.32608696,26.99999919533732,10.480673325061804,16.519325870275516,"Luke Borer","sa3027396",
"Garrett Telaga","JVST",,4,11.25,20.25,0.55555556,4.5,0.17857143,0.32142857,-0.14285714,0.3125,3.5,0.33333333,0.14084507,33.75,17.271518421173095,16.478481578826905,"Garrett Telaga","sa3043613",
"Jordan Little","ECU",20,2.1,11.571428965549092,3.8571429885163644,3,0,0.17647059,0.05882353,0.11764706,0.5625,4.285714431684849,0.69230769,0.5,19.285714942581823,2.8961625206227195,16.389552421959102,"Jordan Little","sa3036399",804111
"Austin Matsoff","ALCN",,2.1,3.8571429885163644,11.571428965549092,0.33333333,0,0.06666667,0.2,-0.13333333,0.4,3.0000001021793947,0.44444444,0.22222222,27.00000091961455,10.709422287649044,16.290578631965506,"Austin Matsoff","sa3037312",
"Luke McCollough","UVU",22,7.2,10.565217610342971,7.043478406895314,1.5,0,0.17647059,0.11764706,0.05882353,0.5,3.6521739887605333,0.62857143,0.37931034,21.130435220685943,4.934965664227203,16.19546955645874,"Luke McCollough","sa3037487",
"Sean Goodwin","FAU",,2,9,9,1,0,0.18181818,0.18181818,0,0.375,2.5,0.5,0.16666667,22.5,6.422387313842774,16.077612686157227,"Sean Goodwin","sa3032469",
"Xavier Franco","UCSD",,1,9,0,1,0,0.16666667,0,0.16666667,0.5,3,0.6,0.33333333,18,2.130891036987305,15.869108963012696,"Xavier Franco","sa3031636",
"Brett Alvis","MSM",18,4,6.75,13.5,0.5,2.25,0.09375,0.1875,-0.09375,0.47826087,4.25,0.52631579,0.37634409,29.25,13.47993106842041,15.77006893157959,"Brett Alvis","sa3025984",
"Kyle Bender","WASH",20,1.2,10.800000257492071,0,2,5.4000001287460355,0.2,0,0.2,0.44444444,2.4000000572204603,0.5,0,27.00000064373018,11.305225448608404,15.694775195121775,"Kyle Bender","sa3026942",
"Jeb Callaghan","SEMO",,0.2,26.99999919533732,0,2,0,0.5,0,0.5,0.5,2.9999999105930355,1,0.5,13.49999959766866,-1.9230524182319693,15.42305201590063,"Jeb Callaghan","sa3028281",
"Ethan Hsu","PRIN",,2.1,3.8571429885163644,38.571429885163646,0.1,3.8571429885163644,0.04761905,0.47619048,-0.42857143,0.3,5.571428761190304,0.25,0.23809524,38.571429885163646,23.251269151726568,15.320160733437078,"Ethan Hsu","sa3034203",
