Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Christian Blakely","MICH",,0.2,0,40.49999879300598,0,0,0,0.375,-0.375,0.5,7.499999776482588,0.5,0,80.99999758601196,22.222262990474714,58.77773459553724,"Christian Blakely","sa3027217",
"Patrick DeMarco","PSU",,0.1,0,53.99999839067464,0,0,0,0.4,-0.4,0.66666667,11.999999642372142,0.66666667,0.25,80.99999758601196,22.222262990474714,58.77773459553724,"Patrick DeMarco","sa3030114",
"Jason Young","TOL",,0.1,0,53.99999839067464,0,0,0,0.33333333,-0.33333333,0.75,14.999999552965177,0.75,0.4,80.99999758601196,22.72285569906236,58.27714188694959,"Jason Young","sa3045741",
"Josh Nifong","DUKE",,0.2,26.99999919533732,40.49999879300598,0.66666667,0,0.22222222,0.33333333,-0.11111111,0.66666667,10.499999687075624,1,0.28571429,67.4999979883433,11.18189856112004,56.31809942722326,"Josh Nifong","sa3038877",
"Chad Readey","NU",,0.1,26.99999919533732,53.99999839067464,0.5,0,0.25,0.5,-0.25,0,5.999999821186071,0,0,80.99999758601196,25.22226290106775,55.77773468494421,"Chad Readey","sa3040496",
"Jay Ward","UTSA",22,0.1,0,0,0,0,0,0,0,0.66666667,5.999999821186071,0.66666667,0,53.99999839067464,3.9476034164428713,50.05239497423177,"Jay Ward","sa3044780",
"Pete Marchineck","TOW",,1.2,5.4000001287460355,37.80000090122225,0.14285714,0,0.05263158,0.36842105,-0.31578947,0.66666667,9.000000214576726,0.72727273,0.2,64.80000154495242,15.025156388282781,49.77484515666964,"Pete Marchineck","sa3037027",
"Brooks Knapek","SIE",,1,9,36,0.25,0,0.08333333,0.33333333,-0.25,0.5,8,0.57142857,0,63,15.01769323348999,47.98230676651001,"Brooks Knapek","sa3035527",
"Liam Reynolds","NIA",,0,0,36,0,0,0,0.57142857,-0.57142857,1,7,1,0,63,17.01769323348999,45.98230676651001,"Liam Reynolds","sa3040657",
"Carter Petron","SDST",,1,9,9,1,0,0.11111111,0.11111111,0,0.57142857,5,0.66666667,0,54,8.109069061279296,45.8909309387207,"Carter Petron","sa3039824",
"Miguel Rivera","DSU",,1.1,13.49999959766866,26.99999919533732,0.5,0,0.14285714,0.28571429,-0.14285714,0.7,8.249999754130847,0.875,0.27272727,53.99999839067464,10.553146851062781,43.446851539611856,"Miguel Rivera","sa3040837",
"Caleb Feekin","NEB",,0.2,13.49999959766866,53.99999839067464,0.25,13.49999959766866,0.11111111,0.44444444,-0.33333333,0.6,10.499999687075624,0.66666667,0.17857143,80.99999758601196,38.72226249873641,42.277735087275545,"Caleb Feekin","sa3031212",
"Trey Clucas","RICE",,0.1,0,26.99999919533732,0,0,0,0.25,-0.25,0.66666667,8.999999731779106,0.66666667,0.33333333,53.99999839067464,12.947603148221976,41.05239524245266,"Trey Clucas","sa3029064",
"Brayden Spears","CSUF",,0.1,0,26.99999919533732,0,0,0,0.25,-0.25,0.66666667,8.999999731779106,0.66666667,0.33333333,53.99999839067464,13.053563040494925,40.94643535017971,"Brayden Spears","sa3042806",
"Zac Pearson","APSU",,0.1,0,107.99999678134928,0,0,0,0.8,-0.8,0,11.999999642372142,0,0.25,80.99999758601196,40.302482199668916,40.69751538634304,"Zac Pearson","sa3039613",
"Cade Thompson","STBK",,1,0,45,0,0,0,0.38461538,-0.38461538,0.57142857,9,0.57142857,0.3,63,22.32864303588867,40.671356964111325,"Cade Thompson","sa3043746",
"Zach Peters","UTA",,0.2,13.49999959766866,26.99999919533732,0.5,0,0.16666667,0.33333333,-0.16666667,0.33333333,4.499999865889553,0.5,0,53.99999839067464,14.439660426974307,39.560337963700334,"Zach Peters","sa3039808",
"Dan Cote","HART",,1.1,0,40.49999879300598,0,13.49999959766866,0,0.24,-0.24,0.71428571,11.999999642372142,0.66666667,0.32967033,87.74999738484628,48.57864171713595,39.17135566771033,"Dan Cote","sa3029444",
"Jacob Maurer","LAF",,1.1,13.49999959766866,13.49999959766866,1,0,0.14285714,0.14285714,0,0.5,4.499999865889553,0.66666667,0.1,53.99999839067464,15.06845414340497,38.93154424726967,"Jacob Maurer","sa3037352",
"Ty Butler","KENN",,0,0,27,0,0,0,0.375,-0.375,1,7,1,0.25,54,16.072631549835204,37.92736845016479,"Ty Butler","sa3028175",
"Carson Case","NEV",19,0,0,27,0,0,0,0.42857143,-0.42857143,1,6,1,0.14285714,54,16.612542819976806,37.38745718002319,"Carson Case","sa3028565",
"Aris Zimakas","OAK",,1,9,27,0.33333333,0,0.11111111,0.33333333,-0.22222222,0.25,4,0.33333333,0,54,17.40088243484497,36.59911756515503,"Aris Zimakas","sa3045859",
"Matthew Treadway","EKU",,1,18,18,1,0,0.22222222,0.22222222,0,0.5,5,0.75,0.16666667,45,9.072631549835204,35.92736845016479,"Matthew Treadway","sa3044026",
"Robert Bennett","MER",,2.1,7.714285977032729,23.142857931098185,0.33333333,15.428571954065458,0.06896552,0.20689655,-0.13793103,0.68181818,9.000000306538183,0.6875,0.24390244,69.42857379329456,33.68421224769284,35.74436154560172,"Robert Bennett","sa3026981",
"Mike Villani","SCU",19,1.1,26.99999919533732,13.49999959766866,2,0,0.36363636,0.18181818,0.18181818,0.5,4.499999865889553,1,0.14285714,40.49999879300598,4.812629391252996,35.68736940175298,"Mike Villani","sa3044503",814525
"Joey Laurer","SIE",,3,6,54,0.11111111,0,0.05882353,0.52941176,-0.47058824,0.30769231,7.333333333333333,0.36363636,0.2,60,24.684359900156657,35.31564009984334,"Joey Laurer","sa3036045",
"Aiden Bradbury","CIN",,1.1,13.49999959766866,33.74999899417165,0.4,0,0.13333333,0.33333333,-0.2,0.42857143,5.999999821186071,0.6,0.27272727,53.99999839067464,18.992393237352385,35.00760515332226,"Aiden Bradbury","sa3027542",
"Joey Ventresca","MONM",20,1.1,6.74999979883433,20.24999939650299,0.33333333,0,0.07692308,0.23076923,-0.15384615,0.55555556,5.999999821186071,0.625,0.22222222,47.24999859184031,12.517693009972579,34.732305581867735,"Joey Ventresca","sa3044440",
"Brian Uribe","UNLV",,2,4.5,4.5,1,4.5,0.05555556,0.05555556,0,0.64705882,6,0.66666667,0.18867925,45,11.612542819976806,33.38745718002319,"Brian Uribe","sa3044258",
"Josh Cohen","SHU",,0.2,26.99999919533732,67.4999979883433,0.4,0,0.22222222,0.55555556,-0.33333333,0.5,10.499999687075624,1,0.42857143,53.99999839067464,20.879760441184057,33.12023794949059,"Josh Cohen","sa3029110",
"Connor Baksh","DSU",,0.1,0,53.99999839067464,0,0,0,0.66666667,-0.66666667,0,5.999999821186071,0,0,53.99999839067464,22.55314649343492,31.44685189723972,"Connor Baksh","sa3026459",
"Cole Carrigg","SDSU",20,1,18,27,0.66666667,9,0.2,0.3,-0.1,0.57142857,7,0.75,0.17857143,54,22.612542819976806,31.387457180023194,"Cole Carrigg","sa3022596",694249
"Danny Garcia","SJSU",,0,0,18,0,9,0,0.33333333,-0.33333333,1,6,1,0,54,23.612542819976806,30.387457180023194,"Danny Garcia","sa3031928",
"Gary Hallmen Jr.","UMES",,2.1,0,46.28571586219637,0,3.8571429885163644,0,0.42857143,-0.42857143,0.45454545,7.285714533864244,0.4,0.24271845,61.71428781626183,31.981719392659745,29.732568423602086,"Gary Hallmen Jr.","sa3033050",
"Trey Cooper","NCSU",19,0.2,26.99999919533732,13.49999959766866,2,0,0.33333333,0.16666667,0.16666667,0.33333333,2.9999999105930355,1,0,40.49999879300598,11.18189856112004,29.31810023188594,"Trey Cooper","sa3029347",
"Logan Macaluso","CCSU",,1,0,36,0,0,0,0.36363636,-0.36363636,0.57142857,8,0.57142857,0.375,45,16.379760932922363,28.620239067077637,"Logan Macaluso","sa3036770",
"Camden Guarnere","LAM",,0.1,26.99999919533732,80.99999758601196,0.33333333,0,0.16666667,0.5,-0.33333333,0.66666667,14.999999552965177,1,0.6,53.99999839067464,25.609381240606325,28.390617150068316,"Camden Guarnere","sa3032814",
"Caleb Jones","WIN",19,2.2,13.49999959766866,13.49999959766866,1,0,0.18181818,0.18181818,0,0.61111111,5.624999832361942,0.78571429,0.33333333,33.74999899417165,6.0107347041368495,27.739264290034797,"Caleb Jones","sa3034857",
"Michael Crossan","DAY",19,1,9,9,1,0,0.11111111,0.11111111,0,0.57142857,5,0.66666667,0.33333333,36,8.335128498077392,27.664871501922608,"Michael Crossan","sa3029600",
"Bryce Calloway","UL",,0.2,0,0,0,0,0,0,0,0.33333333,1.4999999552965178,0.33333333,0,40.49999879300598,12.939660471677787,27.560338321328192,"Bryce Calloway","sa3028288",
"Logan Jones","SAM",20,1.1,6.74999979883433,33.74999899417165,0.2,0,0.0625,0.3125,-0.25,0.45454545,7.499999776482588,0.5,-0.1,40.49999879300598,13.86278237849475,26.63721641451123,"Logan Jones","sa3034892",
"Hunter Miller","UNCO",,5.1,6.74999979883433,8.437499748542912,0.8,3.374999899417165,0.07692308,0.09615385,-0.01923077,0.60465116,5.8124998267740065,0.64864865,0.34161491,38.8124988432974,12.546568809822208,26.26593003347519,"Hunter Miller","sa3038059",
"Gabe Delgado","UMBC",,2,9,9,1,0,0.125,0.125,0,0.57142857,5,0.66666667,0.3,31.5,5.328643035888672,26.17135696411133,"Gabe Delgado","sa3030085",
"Joe Steeber","UTA",21,1.2,5.4000001287460355,10.800000257492071,0.5,0,0.08333333,0.16666667,-0.08333333,0.5,4.200000100135806,0.55555556,0.14285714,32.40000077247621,6.3396607971191425,26.060339975357067,"Joe Steeber","sa3042998",
"Kevin Conley","HCU",,0,0,18,0,0,0,0.33333333,-0.33333333,1,6,1,0.33333333,36,10.21378059387207,25.78621940612793,"Kevin Conley","sa3029247",
"Lucas Ford","SEA",,1.1,6.74999979883433,33.74999899417165,0.2,0,0.07142857,0.35714286,-0.28571429,0.375,5.999999821186071,0.42857143,0.33333333,40.49999879300598,16.60938150882722,23.89061728417876,"Lucas Ford","sa3031547",
"Turner Sircy","FAMU",,0.2,0,40.49999879300598,0,26.99999919533732,0,0.3,-0.3,0.71428571,11.999999642372142,0.6,0.38461538,80.99999758601196,57.66875749528413,23.331240090727825,"Turner Sircy","sa3042370",
"Guillermo Granier","COFC",,1.1,6.74999979883433,6.74999979883433,1,0,0.11111111,0.11111111,0,0.5,3.749999888241294,0.57142857,0.2,26.99999919533732,4.375156094133855,22.624843101203467,"Guillermo Granier","sa3032576",
"Nick DeMarco","ND",19,1,9,0,1,0,0.125,0,0.125,0.57142857,4,0.66666667,0.4,27,4.681898784637451,22.31810121536255,"Nick DeMarco","sa3030113",
"Mickey Coyne","ARST",,1,9,27,0.33333333,0,0.11111111,0.33333333,-0.22222222,0.4,5,0.5,0.33333333,36,13.939660739898681,22.06033926010132,"Mickey Coyne","sa3029506",
"Blake Bolgiano","HCU",,4.1,4.15384600148399,6.230769002225986,0.66666667,6.230769002225986,0.05405405,0.08108108,-0.02702703,0.59375,5.076922890702655,0.59259259,0.25252525,37.384614013355915,15.752241709105377,21.632372304250538,"Blake Bolgiano","sa3027344",
"Drew Edwards","MEM",,0.2,13.49999959766866,0,1,0,0.2,0,0.2,0.5,2.9999999105930355,0.66666667,0.33333333,26.99999919533732,5.4923936396837245,21.507605555653598,"Drew Edwards","sa3030807",
"Dawson Ball","FAU",,1.2,16.200000386238106,21.600000514984142,0.75,0,0.2,0.26666667,-0.06666667,0.44444444,4.800000114440921,0.66666667,0.4,32.40000077247621,11.147603588104253,21.252397184371958,"Dawson Ball","sa3026485",
"Garret Keough","GTWN",24,3,15,21,0.71428571,0,0.19230769,0.26923077,-0.07692308,0.5,5.333333333333333,0.69230769,0.41176471,30,8.849137179056804,21.150862820943196,"Garret Keough","sa3035291",
"Mark Hindy","W&M",20,0,0,36,0,0,0,1,-1,0,4,0,0,36,15.625156116485595,20.374843883514405,"Mark Hindy","sa3033855",
"Luc Fladda","OU",,0.1,26.99999919533732,26.99999919533732,1,0,0.5,0.5,0,0,2.9999999105930355,0,0,26.99999919533732,6.912688833475116,20.087310361862205,"Luc Fladda","sa3031421",
"Caden Copeland","LT",,1.1,6.74999979883433,13.49999959766866,0.5,0,0.09090909,0.18181818,-0.09090909,0.55555556,5.249999843537812,0.625,0.42857143,26.99999919533732,6.947603327035907,20.052395868301414,"Caden Copeland","sa3029353",
"David Case","ORST",19,1,0,0,0,0,0,0,0,0.57142857,4,0.57142857,0.4,27,6.978591632843018,20.021408367156983,"David Case","sa3028566",
"Reilly Kirkpatrick","UPST",,2,18,9,2,4.5,0.25,0.125,0.125,0.53846154,4.5,0.75,0.34883721,31.5,11.510734748840331,19.98926525115967,"Reilly Kirkpatrick","sa3035453",
"Brandon Dunn","ALCN",,13.1,8.100000193119053,29.025000692009943,0.27906977,0.6750000160932544,0.09090909,0.32575758,-0.23484849,0.41975309,5.775000137686733,0.48529412,0.19138756,35.77500085294249,15.8187593138218,19.95624153912069,"Brandon Dunn","sa3030670",
"Seth Klaiber","STET",,0.1,26.99999919533732,26.99999919533732,1,0,0.25,0.25,0,0.66666667,8.999999731779106,1,0.66666667,26.99999919533732,7.072631460428241,19.92736773490908,"Seth Klaiber","sa3035475",
"Daniel Dewey","MTSU",,3.1,10.800000257492071,18.900000450611124,0.57142857,2.7000000643730178,0.15384615,0.26923077,-0.11538462,0.33333333,3.6000000858306906,0.4,0.20547945,35.10000083684923,15.347603688240056,19.752397148609177,"Daniel Dewey","sa3030239",
"Dalton Madsen","PFW",,0.2,0,13.49999959766866,0,26.99999919533732,0,0.14285714,-0.14285714,0.66666667,7.499999776482588,0.5,0,67.4999979883433,47.900881138443985,19.59911684989931,"Dalton Madsen","sa3036841",
"Walker Immel","CARK",,2,4.5,27,0.16666667,0,0.0625,0.375,-0.3125,0.5,5.5,0.55555556,0.36363636,31.5,12.072631549835204,19.427368450164796,"Walker Immel","sa3034416",
"Carson Phillips","UTU",,0.1,0,53.99999839067464,0,26.99999919533732,0,0.33333333,-0.33333333,0.75,14.999999552965177,0.66666667,0.55555556,80.99999758601196,61.609380167722755,19.390617418289203,"Carson Phillips","sa3039863",
"Gant Starling","CIT",21,0,0,27,0,9,0,0.5,-0.5,1,6,1,0,45,26.112782669067382,18.887217330932618,"Gant Starling","sa3042970",
"Chris Baytosh","CP",19,1.1,0,13.49999959766866,0,0,0,0.22222222,-0.22222222,0.42857143,3.749999888241294,0.42857143,0.2,26.99999919533732,8.553563174605372,18.446436020731948,"Chris Baytosh","sa3026774",
"Colby Gomes","NEB",,1.1,0,6.74999979883433,0,0,0,0.09090909,-0.09090909,0.55555556,4.499999865889553,0.55555556,0.42857143,26.99999919533732,8.722263392806056,18.277735802531264,"Colby Gomes","sa3032378",
"Garrett Crowley","TTU",22,1.1,26.99999919533732,33.74999899417165,0.8,0,0.36363636,0.45454545,-0.09090909,0.33333333,5.249999843537812,1,0.42857143,26.99999919533732,9.162688766419892,17.837310428917426,"Garrett Crowley","sa3029614",
"Grayson Gates","NWST",,2,9,18,0.5,0,0.11764706,0.23529412,-0.11764706,0.33333333,3.5,0.42857143,0.36363636,31.5,14.21378059387207,17.28621940612793,"Grayson Gates","sa3032045",
"Tommy Beam","WVU",,0,0,18,0,0,0,0.4,-0.4,1,5,1,0.4,27,9.91268892288208,17.08731107711792,"Tommy Beam","sa3026786",
"Ben Lake","CAL",21,0,0,18,0,0,0,0.5,-0.5,1,4,1,0.25,27,9.978591632843017,17.021408367156983,"Ben Lake","sa3035855",
"Roger Thomas","UCI",,0,0,9,0,0,0,0.33333333,-0.33333333,1,2,1,0,27,10.05356330871582,16.94643669128418,"Roger Thomas","sa3043727",
"Will Lozinak","UPST",,2.1,11.571428965549092,15.428571954065458,0.75,3.8571429885163644,0.15,0.2,-0.05,0.53333333,5.142857318021819,0.63636364,0.43103448,30.857143908130915,13.939306498547001,16.917837409583914,"Will Lozinak","sa3036626",
"Ryan Olchoway","NWST",,2.2,3.374999899417165,13.49999959766866,0.25,0,0.05,0.2,-0.15,0.42857143,3.749999888241294,0.46153846,0.33333333,26.99999919533732,10.213780415058142,16.786218780279178,"Ryan Olchoway","sa3039096",
"Jalen Cardinal","EIU",,1,0,9,0,0,0,0.14285714,-0.14285714,0.4,3,0.4,0.25,27,10.30248327255249,16.69751672744751,"Jalen Cardinal","sa3028417",
"Tyler Cotto","APSU",21,1,18,18,1,9,0.28571429,0.28571429,0,0.4,4,0.5,0,36,19.30248327255249,16.69751672744751,"Tyler Cotto","sa3029457",
"Esteban Tavarez","GRAM",,2.1,19.285714942581823,11.571428965549092,1.66666667,3.8571429885163644,0.33333333,0.2,0.13333333,0.41666667,3.4285715453478796,0.66666667,0.15151515,27.00000091961455,10.311616377927825,16.688384541686723,"Esteban Tavarez","sa3043537",
"Casey Kruger","DAV",,0,0,9,0,0,0,0.33333333,-0.33333333,1,2,1,0,27,10.335128498077392,16.664871501922608,"Casey Kruger","sa3035739",
"Cade Owens","PRES",,0,0,9,0,0,0,0.33333333,-0.33333333,1,2,1,0,27,10.510734748840331,16.48926525115967,"Cade Owens","sa3039300",
"Sean Hollister","PRES",19,2.2,6.74999979883433,20.24999939650299,0.33333333,6.74999979883433,0.0952381,0.28571429,-0.19047619,0.5,4.874999854713683,0.5,0.26785714,37.12499889358882,20.635734268277897,16.48926462531092,"Sean Hollister","sa3033992",
"Gus Culpo","URI",26,5.2,7.941176693332243,19.05882406399738,0.41666667,0,0.11904762,0.28571429,-0.16666667,0.43333333,4.411764829629024,0.52,0.28,25.411765418663176,8.923363920891578,16.488401497771598,"Gus Culpo","sa3029668",
"Austin Hale","ACU",,0,0,0,0,0,0,0,0,1,1,1,0,27,10.609381866455077,16.390618133544923,"Austin Hale","sa3032992",
"Victor Quinn","ORST",19,2.1,3.8571429885163644,7.714285977032729,0.5,0,0.07142857,0.14285714,-0.07142857,0.36363636,2.5714286590109094,0.4,0.14285714,23.142857931098185,6.9785917350224125,16.164266196075772,"Victor Quinn","sa3040350",
"Joe Moran","IU",,4.1,10.384615003709976,14.538461005193968,0.71428571,6.230769002225986,0.13513514,0.18918919,-0.05405405,0.53571429,5.076922890702655,0.6,0.4040404,33.23076801187192,17.14533997597781,16.085428035894115,"Joe Moran","sa3038340",
"Cole Hentschel","RICH",20,1.2,10.800000257492071,48.60000115871432,0.22222222,0,0.10526316,0.47368421,-0.36842105,0.375,7.200000171661381,0.5,0.5,37.80000090122225,21.73512891292573,16.064871988296517,"Cole Hentschel","sa3033652",
"Logan Kohler","MEM",22,2,9,9,1,0,0.16666667,0.16666667,0,0.33333333,2.5,0.42857143,0.16666667,22.5,6.492393684387207,16.007606315612794,"Logan Kohler","sa3035604",
"Myles Pallister","NIA",,0,0,18,0,0,0,0.66666667,-0.66666667,1,3,1,0,27,11.01769323348999,15.98230676651001,"Myles Pallister","sa3039368",
"Jaxon Covington","SFA",,2,18,4.5,4,0,0.36363636,0.09090909,0.27272727,0.4,2.5,0.66666667,0.2,18,2.1093818664550783,15.890618133544923,"Jaxon Covington","sa3029480",
"Drake Davis","SCU",,1.2,10.800000257492071,32.40000077247621,0.33333333,5.4000001287460355,0.125,0.375,-0.25,0.44444444,6.0000001430511505,0.5,0.41666667,37.80000090122225,22.062629842758188,15.73737105846406,"Drake Davis","sa3029903",
"Donnie Cohoon","HART",,1,9,0,1,0,0.2,0,0.2,0.4,2,0.5,0,18,2.328643035888672,15.671356964111329,"Donnie Cohoon","sa3029115",
"Branden Vital","SPU",,6.1,2.8421051918304547,17.052631150982727,0.16666667,2.8421051918304547,0.04,0.24,-0.2,0.52631579,5.05263145214303,0.52941176,0.34246575,29.842104514219773,14.175587740499232,15.666516773720542,"Branden Vital","sa3044532",
"Zach Locke","LBSU",,1.1,6.74999979883433,6.74999979883433,1,0,0.11111111,0.11111111,0,0.5,3.749999888241294,0.57142857,0.4,20.24999939650299,4.80356328636408,15.44643611013891,"Zach Locke","sa3036432",
"Caleb Matthews","RICE",,1.2,5.4000001287460355,5.4000001287460355,1,5.4000001287460355,0.09090909,0.09090909,0,0.5,3.6000000858306906,0.5,0.2173913,27.00000064373018,12.347603616714483,14.652397027015695,"Caleb Matthews","sa3037323",
"Caswell Smith","COFC",,5.2,6.352941354665794,11.11764737066514,0.57142857,1.5882353386664485,0.11111111,0.19444444,-0.08333333,0.41666667,3.0000000841477363,0.47368421,0.24271845,25.411765418663176,10.860450437077194,14.551314981585982,"Caswell Smith","sa3042503",
"Karthik Gondy","SCU",,1.2,10.800000257492071,16.200000386238106,0.66666667,0,0.16666667,0.25,-0.08333333,0.44444444,4.200000100135806,0.57142857,0.42857143,21.600000514984142,7.062629485130312,14.53737102985383,"Karthik Gondy","sa3032394",
"Gage Bradley","VAN",,0,0,18,0,0,0,0.5,-0.5,1,3,1,0,27,12.500376415252685,14.499623584747315,"Gage Bradley","sa3027549",
"Josh Hansell","ASU",20,4.1,8.30769200296798,16.61538400593596,0.5,0,0.125,0.25,-0.125,0.39130435,3.923076779179324,0.47368421,0.38888889,22.84615300816195,8.363206856631676,14.482946151530273,"Josh Hansell","sa3023158",700985
"Eli Martin","UTM",,1.1,13.49999959766866,26.99999919533732,0.5,0,0.14285714,0.28571429,-0.14285714,0.55555556,6.74999979883433,0.71428571,0.6,26.99999919533732,12.552483026683337,14.447516168653983,"Eli Martin","sa3037155",
"Jace Kressin","EVAN",,3,12,0,4,3,0.2,0,0.2,0.52631579,3.3333333333333335,0.64285714,0.3125,21,6.605336538950603,14.394663461049397,"Jace Kressin","sa3035709",
"Jamar Fairweather","MIA",,1,27,18,1.5,0,0.6,0.4,0.2,0,2,0,0,18,3.6818987846374513,14.31810121536255,"Jamar Fairweather","sa3031129",
"Jake Scurrah","QUIN",,2.1,7.714285977032729,7.714285977032729,1,3.8571429885163644,0.11764706,0.11764706,0,0.5,3.8571429885163644,0.54545455,0.23255814,27.00000091961455,12.73197921052272,14.26802170909183,"Jake Scurrah","sa3041882",
"Jack Mahala","HARV",,1.1,13.49999959766866,33.74999899417165,0.4,0,0.125,0.3125,-0.1875,0.375,5.999999821186071,0.5,0.36363636,33.74999899417165,19.491321307420744,14.258677686750904,"Jack Mahala","sa3036866",
"Brantley Cutler","UMES",22,1.1,6.74999979883433,13.49999959766866,0.5,6.74999979883433,0.1,0.2,-0.1,0.42857143,3.749999888241294,0.4,0.2173913,33.74999899417165,19.553146582841887,14.196852411329761,"Brantley Cutler","sa3029744",
"Ryan Bradley","BRY",20,5.2,12.705882709331588,7.941176693332243,1.6,6.352941354665794,0.20512821,0.12820513,0.07692308,0.46875,3.529411863703219,0.55,0.24390244,28.588236095996074,14.438584744476536,14.149651351519537,"Ryan Bradley","sa3027551",
"Jack White","MICH",23,3.2,7.363636204033847,7.363636204033847,1,4.9090908026892315,0.125,0.125,0,0.45,3.272727201792821,0.46666667,0.19607843,26.99999941479077,12.949536065030692,14.05046334976008,"Jack White","sa3045116",
"Sawyer Parkin","WASH",19,1,0,0,0,0,0,0,0,0.6,3,0.6,0.33333333,18,3.9785916328430178,14.021408367156983,"Sawyer Parkin","sa3039473",
"John Breaux","CARK",,1,0,0,0,0,0,0,0,0.625,5,0.625,0.6,18,4.072631549835205,13.927368450164796,"John Breaux","sa3027630",
"CT Dodd","ALST",,2,0,9,0,4.5,0,0.13333333,-0.13333333,0.45454545,3.5,0.4,0.26315789,31.5,17.668759059906005,13.831240940093995,"CT Dodd","sa3030407",
"Carter Knapek","SIE",,1.2,5.4000001287460355,21.600000514984142,0.25,5.4000001287460355,0.07142857,0.28571429,-0.21428571,0.5,5.4000001287460355,0.5,0.39473684,32.40000077247621,18.81769356250764,13.582307209968572,"Carter Knapek","sa3035528",
"Ryan Basarab","JOES",,6.1,12.789473363237045,9.947368171406591,1.28571429,1.4210525959152274,0.18,0.14,0.04,0.47368421,3.9473683219867426,0.60714286,0.31468531,22.736841534643638,9.229865217340954,13.506976317302684,"Ryan Basarab","sa3026685",
"Daniel Brown","CAM",19,0,0,36,0,0,0,0.66666667,-0.66666667,0,4,0,0.33333333,36,22.51073474884033,13.489265251159669,"Daniel Brown","sa3027811",695357
"Jake Poindexter","UGA",19,4.2,13.500000459807275,17.35714344832364,0.77777778,1.9285714942581822,0.21212121,0.27272727,-0.06060606,0.39130435,3.8571429885163644,0.53333333,0.39772727,23.142857931098185,9.714662341195718,13.428195589902467,"Jake Poindexter","sa3040022",
"Arthur Steinkamp","UNM",21,3.1,5.4000001287460355,5.4000001287460355,1,2.7000000643730178,0.07142857,0.07142857,0,0.45833333,3.900000092983248,0.47619048,0,24.30000057935716,10.912542970180516,13.387457609176645,"Arthur Steinkamp","sa3043020",
"Devin Puckett","ALCN",,4.1,8.30769200296798,10.384615003709976,0.8,0,0.14814815,0.18518519,-0.03703704,0.33333333,2.769230667655994,0.41176471,0.23076923,20.769230007419953,7.4764512829526675,13.292778724467286,"Devin Puckett","sa3040267",
"Bobby Dearing","WMU",,0,0,27,0,0,0,1,-1,0,3,0,0,27,13.72285623550415,13.27714376449585,"Bobby Dearing","sa3029979",
"Jacob Small","ME",,2,4.5,4.5,1,0,0.07142857,0.07142857,0,0.5,3,0.55555556,0.44444444,22.5,9.328643035888671,13.171356964111329,"Jacob Small","sa3042450",
