Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Bryce Leonard","NWST",,2,0,0,0,1,1,1,2,0,2.64285714,1,-0.005457296501845121,1.3037410821800963,0.9729533638840453,0.8827037215232849,394.13225161318223,"Bryce Leonard","sa3036222",
"Hayden Estes","NJIT",,1,1,0,1,0,1,0,1,0,2.64285714,0,-0.0010342213790863752,0.5828826398610091,0.42838750491132493,0.8093149065971375,377.2821973008029,"Hayden Estes","sa3031038",
"Nathan Manning","ND",23,1,0,0,0,1,1,1,2,0,2.64285714,1,-0.005669937469065189,0.7147121655736,0.5249925184044868,0.9269974231719971,376.7201637985952,"Nathan Manning","sa3036992",
"Raymond Velazquez","VAN",21,1,0,0,0,1,1,1,2,0,0.14285714,1,-0.00706490920856595,0.6829893577273033,0.5015790599758766,0.9219927787780762,376.4887474376751,"Raymond Velazquez","sa3044431",
"Matthew Moconyi","WAG",,1,1,0,1,0,1,0,1,0,0.14285714,0,0.0005307425162754953,0.6086551407834531,0.44627606966700567,0.8198472857475281,374.83595428807826,"Matthew Moconyi","sa3038195",
"Graham Crawford","USM",23,2,0.5,0,1,1,1,1,2,0,2.64285714,1,-0.0033095641992986202,1.2656798721860012,0.9204627038548551,0.8653587698936462,366.6329453730731,"Graham Crawford","sa3029536",
"Jeb Despard","STET",21,1,1,0,1,0,1,0,1,0,2.64285714,0,-0.002997385337948799,0.5942286100185099,0.4321098919904414,0.8043995499610901,366.53917403641674,"Jeb Despard","sa3030202",
"Cal Leonard","UNF",,2,1,0,2,0,1,0,1,0,0.14285714,0,-0.005994770675897598,1.1884572200370198,0.8642197839808828,0.8043995499610901,366.53917403641674,"Cal Leonard","sa3036226",
"Jackson Militello","EMU",20,1,1,0,1,0,1,0,1,0,2.64285714,0,0.0014087947783991694,0.599264232419465,0.43310120513293543,0.8052548766136169,360.64835974979013,"Jackson Militello","sa3038022",
"Nolan Funke","LBSU",24,7,0.428571428,0.142857142,3,0.666666666,0.857142857,1.333333333,2.19047619,0.666666667,0.76785714,1,-0.010802033357322216,3.7759956531153147,2.718390922986073,0.8264249307768685,357.03278791632096,"Nolan Funke","sa3031782",
"Brian Reinke","RICH",21,1,1,0,1,0,1,0,1,0,0.14285714,0,-0.0029188578482717276,0.572570266322129,0.4098042269506385,0.803252637386322,351.7750192442284,"Brian Reinke","sa3040596",
"Esteban Rodriguez","RICH",,1,1,0,1,0,1,0,1,0,0.14285714,0,-0.0029188578482717276,0.572570266322129,0.4098042269506385,0.803252637386322,351.7750192442284,"Esteban Rodriguez","sa3040978",
"Dean Reynolds","COLU",19,7,0.142857142,0.142857142,1,0.666666666,0.714285714,1,1.714285714,0.333333334,2.64285714,0.8,-0.00425816816277802,3.783560578648565,2.6564627484722116,0.7460041216441563,335.69052103104156,"Dean Reynolds","sa3040654",
"Antonio DiGrigoli","HOF",,1,1,0,1,0,1,0,1,0,0.14285714,0,-0.0056070974096655846,0.5704082360813415,0.39991730063650965,0.7957836985588074,334.5680722515107,"Antonio DiGrigoli","sa3030321",
"Drew Podlas","CAN",,3,0,0,0,0.666666666,0.666666666,1,1.666666666,0.333333334,2.64285714,0.666666666,-0.00011113506479887292,1.5891585523291227,1.1129956865711803,0.74508269627889,333.7426470246785,"Drew Podlas","sa3040011",
"Andrew Malec","CAN",20,5,0,0,0,0.6,0.6,1.2,1.8,0.6,2.64285714,0.5,-0.00022227012959774584,2.619000815152186,1.825396038888949,0.7392688035964966,330.01323750645736,"Andrew Malec","sa3036909",
"Chandler Dorsey","USF",20,1,1,0,1,0,1,0,1,0,2.64285714,0,-0.004454001318663359,0.539723145544103,0.3741575654144796,0.7802480459213257,325.98753021101777,"Chandler Dorsey","sa3030491",
"Oliver Service","TEX",18,5,0,0.2,0,0.75,0.8,1,1.8,0.25,2.64285714,1,-0.018714571371674538,2.7312865669927886,1.870668884655028,0.7820228099822998,317.3635196029889,"Oliver Service","sa3042015",
"Reid Harvey","MER",,1,1,0,1,0,1,0,1,0,0.14285714,0,-0.007997914217412472,0.5969122427602944,0.4046502786775765,0.7932156324386597,310.4681914637477,"Reid Harvey","sa3033362",
"Daylon Ardoin","GRAM",,5,0.2,0,1,0.666666666,0.8,0.666666666,1.466666666,0,3.5202985773248234,0.666666666,-0.7748335376381874,2.70100331955795,1.8159636025989503,0.7329789996147156,305.18441916240874,"Daylon Ardoin","sa3026160",
"Grant Manning","VT",23,1,1,0,1,0,1,0,1,0,0.14285714,0,-0.005669937469065189,0.5597121435426382,0.36999249637352505,0.7718372941017151,295.0206538407271,"Grant Manning","sa3036989",
"Chris Barkasy","CCSU",,6,0.166666666,0.166666666,1,0.4,0.5,1.4,1.9,1,5.14285714,0.333333333,0.0005307425162754953,2.8261176598517843,1.8518432331530996,0.6846844454606374,290.07408820408483,"Chris Barkasy","sa3026565",
"Kyle Bartman","MORE",,13,0.23076923,0.076923076,3,0.6,0.692307692,0.8,1.492307692,0.2,2.295634915,0.666666666,-0.026112319203093648,5.975910626518861,3.7479993181110776,0.6614314088454614,268.22928740326074,"Kyle Bartman","sa3026675",
"Blake Penso","UCI",22,8,0.25,0.25,1,0.4,0.625,1,1.625,0.6,1.60119047125,0.5,-0.010802033357322216,3.225947980062999,2.017256859915294,0.6680175587534904,266.8959774990967,"Blake Penso","sa3039683",
"Charlie Cochran","UNA",,3,0,0.333333333,0,0.666666666,0.666666666,0.666666666,1.333333332,0,0.14285714,1,-0.005994770675897598,1.274873471136418,0.7885173170522124,0.6379049221674601,262.1275500331578,"Charlie Cochran","sa3029082",
"Caleb Sanders","DAY",20,3,0,0,0,0.666666666,0.666666666,0.666666666,1.333333332,0,7.5,0.666666666,0.19416228728368878,1.2436724781760293,0.7553743600615579,0.6413674751917521,254.69532485162597,"Caleb Sanders","sa3041493",
"Jack Lux","OAK",,22,0.454545454,0.136363636,3.333333333,0.363636363,0.666666666,0.909090909,1.575757575,0.545454546,2.1220238025,0.333333333,-0.009934780653566122,9.927136764286539,6.014086142538569,0.6384155466443017,253.69303195602564,"Jack Lux","sa3036723",
"Kameryn Henderson","LAM",,4,0.25,0,1,0.5,0.75,0.5,1.25,0,2.64285714,0.5,-0.008185944752767682,1.6660802580739553,1.0045048214818533,0.6387005895376205,251.8352656283982,"Kameryn Henderson","sa3033589",
"Connor Kaiser","LAM",,6,0.166666666,0,1,0.5,0.666666666,0.75,1.416666666,0.25,1.60119047125,0.5,-0.008185944752767682,2.483419396598671,1.491056241710518,0.6359875500202179,250.25308369883717,"Connor Kaiser","sa3035029",
"Jared Snyder","CSUF",,13,0.076923076,0.153846153,0.5,0.5,0.545454545,0.9,1.445454545,0.4,4.910714285714286,0.571428571,0.18919796962291002,4.875993636474592,2.9118705662345716,0.6352541229941628,248.252958806636,"Jared Snyder","sa3042695",
"Max Lucas","ORU",23,3,0.333333333,0,1,0.5,0.666666666,0.5,1.166666666,0,0.14285714,0.5,0.00631311908364296,1.1117553068251946,0.657381410703216,0.5906800429026285,244.67851615462055,"Max Lucas","sa3036635",
"Liam Pollock","OAK",22,15,0.333333333,0.2,1.666666666,0.444444444,0.666666666,0.666666666,1.333333332,0.222222222,6.349873113840477,0.666666666,0.19337681587785482,6.469643175607146,3.801654115324439,0.6205163796742758,242.4913681963001,"Liam Pollock","sa3040055",
"Caden Long","UAB",,4,0.5,0,2,0.5,0.75,0.5,1.25,0,2.64285714,0.5,-0.013362003955990076,1.5803687579873662,0.9181064374688724,0.626404345035553,238.631839533023,"Caden Long","sa3036482",
"Ben Venables","COFC",,10,0.1,0.1,1,0.571428571,0.7,0.571428571,1.271428571,0,2.01785714,0.666666666,-0.03924968186765909,4.026551326573182,2.3216419721248633,0.625185078382492,236.173924207021,"Ben Venables","sa3044436",
"Anthony Galason","CCU",25,6,0.333333333,0,2,0.5,0.666666666,0.75,1.416666666,0.25,1.08035714,0.5,-0.00496434629894793,2.442553134555942,1.4069016295625034,0.6292096177736918,235.84701251135797,"Anthony Galason","sa3031834",
"Tyler August","DEL",19,14,0.214285714,0.142857142,1.5,0.4,0.571428571,1,1.571428571,0.6,2.01785714,0.333333333,-0.03364258445799351,5.625818635385297,3.2389455391576507,0.6243603782994407,235.69827169599716,"Tyler August","sa3026303",
"Jake Slade","VT",19,13,0,0.384615384,0,0.538461538,0.538461538,1.076923076,1.615384614,0.538461538,2.64285714,0.833333333,-0.022679749876260757,5.785027975112322,3.3186725619138504,0.6570088129777175,234.55775855151632,"Jake Slade","sa3042413",
"Pirmin Brechbuhl","WAKE",,5,0.4,0.2,2,0.5,0.8,0.5,1.3,0,1.60119047125,1,-0.022679749876260757,2.2075199119658966,1.2589216761203308,0.6535070300102234,232.71389599392916,"Pirmin Brechbuhl","sa3027633",
"Dallen Leach","TCU",24,2,0,0,0,0.5,0.5,1,1.5,0.5,2.64285714,0.5,0,0.7978300324636255,0.4535829595285211,0.6255193948745728,231.7608761815175,"Dallen Leach","sa3036100",
"Zach Freeman","OSU",,5,0.4,0.2,2,0.333333333,0.6,1,1.6,0.666666667,5.14285714,0.5,-0.004821269307285547,1.986633591719791,1.1274881441079823,0.6225004673004151,231.23367495481625,"Zach Freeman","sa3031697",
"Grant Knipp","CAM",22,139,0.194244604,0.201438848,0.964285714,0.401960784,0.546762589,1.029411764,1.576174353,0.62745098,7.670603188607484,0.396551724,-0.06441688444465399,54.725081684804415,31.02684165797279,0.6160837630573794,230.92466623193775,"Grant Knipp","sa3035555",694840
"Max Knight","OKST",19,8,0.25,0,2,0.5,0.625,0.833333333,1.458333333,0.333333333,2.01785714,0.5,-0.018714571371674538,3.1591277242274973,1.7821394324870798,0.6212451457977295,229.42299097072058,"Max Knight","sa3035549",
"Aidan Teel","UVA",19,11,0.09090909,0.181818181,0.5,0.4,0.454545454,1.3,1.754545454,0.9,2.64285714,0.2,-0.011339874938130379,4.775611127346929,2.688695008486684,0.646141913804141,228.8357967140096,"Aidan Teel","sa3043601",
"Travis Bazzana","ORST",21,296,0.256756756,0.125,2.054054054,0.406542056,0.567567567,0.911214953,1.47878252,0.504672897,7.567916676860479,0.393333333,0.47740480210632086,109.24730771996501,61.493001522798565,0.5999965877146334,228.76954230872548,"Travis Bazzana","sa3025129",683953
"Thomas Gould","SCU",21,5,0,0,0,0.6,0.6,0.6,1.2,0,2.64285714,0.6,0.003984658280387521,1.6889282770338294,0.9465682960930106,0.5727837681770325,227.50799078546657,"Thomas Gould","sa3032528",
"Lyle Miller-Green","APSU",23,291,0.18556701,0.130584192,1.421052631,0.392694063,0.532646048,0.899543378,1.432189426,0.506849315,7.629053131922768,0.363636363,0.9638377092778683,106.02976061806271,58.85321367189476,0.578304327025856,224.75099913321506,"Lyle Miller-Green","sa3025307",688509
"Walker Barron","ECU",,17,0.176470588,0.058823529,3,0.454545454,0.625,0.727272727,1.352272727,0.272727273,2.64285714,0.444444444,-0.04008601186797023,6.300911655595199,3.486296793391601,0.6003965735435486,223.86407960136094,"Walker Barron","sa3026652",
"Sherman Johnson","DBU",19,3,0.333333333,0,1,0.5,0.666666666,0.5,1.166666666,0,2.64285714,0.5,-0.0016030099941417575,1.068427817078136,0.585700378866695,0.5782149036725363,221.33148698503246,"Sherman Johnson","sa3034811",
"Trey Fenderson","PRES",20,4,0.25,0,1,0.5,0.5,1.5,2,1,5.14285714,0.333333333,-0.0025895703583955765,1.4531577787340038,0.7911758384645335,0.5827912539243698,219.51622700499547,"Trey Fenderson","sa3031237",
"Bryce Gayan","PRIN",,27,0.296296296,0.111111111,2.666666666,0.357142857,0.64,0.428571428,1.068571428,0.071428571,5.6061873563531055,0.454545454,0.17870916216634214,9.481786128463066,5.134408783497132,0.5604678082466126,218.10359156981264,"Bryce Gayan","sa3032072",
"Gavin Guidry","LSU",,2,0,0,0,0.5,0.5,1,1.5,0.5,2.64285714,0.5,0,0.7890460358436562,0.4262254403408028,0.6187039613723755,217.47553629089688,"Gavin Guidry","sa3032839",
"Cam Burdick","CSUF",19,27,0.222222222,0.111111111,2,0.45,0.576923076,0.7,1.276923076,0.25,6.458029605883452,0.5,0.36759390588849783,8.865940993939885,4.78660846344138,0.5809239057394174,217.3380308581131,"Cam Burdick","sa3028032",
"Sky Collins","FRES",,3,0.333333333,0.333333333,1,0.5,0.666666666,0.5,1.166666666,0,7.5,1,0.4043298773467541,1.1096110064669842,0.5988716054841274,0.5746542612711588,217.25580684232918,"Sky Collins","sa3029197",
"Nate Manley","WRST",,80,0.1625,0.15,1.083333333,0.43548387,0.5625,0.822580645,1.385080645,0.387096775,5.600681992568275,0.465116279,0.7710235683480278,30.873298306296128,16.644023318121686,0.5797361738979816,216.97028367189532,"Nate Manley","sa3036979",
"James Marino","QUIN",,34,0.058823529,0.235294117,0.25,0.48275862,0.53125,0.724137931,1.255387931,0.241379311,7.177860112320799,0.65,0.1985552471378469,11.687328294244848,6.290815815654837,0.5624215304851532,216.57187564399902,"James Marino","sa3037046",
"Sean Keys","BUCK",21,213,0.164319248,0.122065727,1.346153846,0.404907975,0.535211267,0.797546012,1.332757279,0.392638037,6.443141434289083,0.42063492,-0.2128490493632853,73.64603302187697,39.528041634032896,0.57598438761044,215.85688379098528,"Sean Keys","sa3025317",815873
"Charlie Condon","UGA",21,304,0.1875,0.134868421,1.390243902,0.432900432,0.555921052,1.008658008,1.56457906,0.575757576,4.535500459837026,0.401273885,-0.6723630498163402,118.65942743102644,63.510696914592735,0.6142924035850325,215.16257277339727,"Charlie Condon","sa3025257",809707
"Matty Davis","FSU",19,3,0,0,0,0.666666666,0.666666666,0.666666666,1.333333332,0,2.64285714,0.666666666,-0.011339874938130379,1.218095626071483,0.6489366845641436,0.6179982821146647,214.01677760618566,"Matty Davis","sa3029924",
"Peyton Carr","HPU",22,124,0.14516129,0.096774193,1.5,0.417475728,0.516129032,0.864077669,1.380206701,0.446601941,0.81994047125,0.384615384,-0.11394109576940536,43.82109130424123,23.299651155887652,0.5727983645854458,213.53808985845947,"Peyton Carr","sa3028487",804726
"Sean McLeod","UCR",,8,0,0.375,0,0.333333333,0.5,0.833333333,1.333333333,0.5,0.14285714,0.5,-0.008101525017991662,2.5778809890093646,1.3691898688616593,0.5737900361418724,213.27872324356457,"Sean McLeod","sa3037698",
"Nico Libed","USD",19,11,0.181818181,0.181818181,1,0.444444444,0.545454545,0.666666666,1.212121211,0.222222222,2.64285714,0.571428571,0.005312877707183361,3.4771778630010624,1.843985904931261,0.549287124113603,212.9068690192785,"Nico Libed","sa3036320",
"Max Samson","LIU",,7,0.142857142,0.428571428,0.333333333,0.4,0.5,0.8,1.3,0.4,2.64285714,1,0.0005307425162754953,2.400292654343953,1.2636391565288212,0.5588655372460684,211.1718882630265,"Max Samson","sa3041467",
"Thomas Russo","CAN",,5,0.2,0,1,0.5,0.6,0.5,1.1,0,1.60119047125,0.5,-0.00033340519439661875,1.6642984325164953,0.8706936562532583,0.5517302036285401,209.71376210120624,"Thomas Russo","sa3041346",
"Carson Yates","UCLA",22,13,0.153846153,0.384615384,0.4,0.4,0.538461538,0.8,1.338461538,0.4,2.974825717218832,0.75,-0.3253121537854895,4.3619169189668145,2.264599417064235,0.5639213690390954,207.9759938592943,"Carson Yates","sa3045686",
"Jonathan Xuereb","APP",20,6,0.333333333,0,2,0.5,0.666666666,0.5,1.166666666,0,2.64285714,0.5,-0.0066191283985972404,2.1425531117642214,1.1069016067707822,0.5769058465957642,206.87973719284994,"Jonathan Xuereb","sa3045660",
"Khadim Diaw","LMU",20,93,0.043010752,0.107526881,0.4,0.432098765,0.5,0.716049382,1.216049382,0.283950617,9.569932552360667,0.470588235,1.1060103252530098,28.43403403382332,14.62613838832409,0.5380531082982603,205.92590474198417,"Khadim Diaw","sa3025259",813715
"Arjun Huerta","JKST",,50,0.12,0.06,2,0.463414634,0.541666666,0.731707317,1.273373983,0.268292683,3.7355322890562905,0.472222222,0.28741549141705036,18.168095585780254,9.317698416190257,0.5698319040238857,205.2800031190228,"Arjun Huerta","sa3034239",
"Brodey Conn","CLEM",,3,0,0,0,0.333333333,0.333333333,1.333333333,1.666666666,1,0.14285714,0,0,1.1670622727435633,0.5979033312362239,0.6009695927302042,205.05032735719814,"Brodey Conn","sa3029250",
"Jakob Christian","USD",21,235,0.119148936,0.2,0.59574468,0.363636363,0.459574468,0.828282828,1.287857296,0.464646465,5.056440396640482,0.365079365,-0.38266651052981615,71.45189036217428,36.56097125795579,0.5362195299026814,204.7864951586655,"Jakob Christian","sa3025603",814451
"Jackson Nystrom","SF",20,9,0,0.222222222,0,0.428571428,0.555555555,0.571428571,1.126984126,0.142857143,0.14285714,0.6,0.005312877707183361,2.7277613658744655,1.3915134001809917,0.5351725154452853,204.13586668839844,"Jackson Nystrom","sa3038980",
"Nick Putnam","UCSB",21,12,0.25,0.333333333,0.75,0.285714285,0.545454545,0.714285714,1.259740259,0.428571429,2.64285714,0.5,-0.01350254169665277,3.693644439850154,1.8806077596285968,0.5570036606355147,203.72695600393376,"Nick Putnam","sa3040302",
"Gavin Brzozowski","BAY",21,3,0.333333333,0,1,0.5,0.666666666,0.5,1.166666666,0,0.14285714,0.5,-0.012476380914449692,1.0306488346588132,0.5142782252561565,0.5667116045951843,199.59479023236426,"Gavin Brzozowski","sa3027935",
"Nick Roselli","BING",21,128,0.1640625,0.1640625,1,0.388349514,0.4921875,0.737864077,1.230051577,0.349514563,2.291253987497827,0.421052631,-0.6962465217802674,39.4047995263944,19.629422252834832,0.5288527947850525,199.26193559442282,"Nick Roselli","sa3025417",815874
"Colter McAnelly","UTAH",,4,0,0.25,0,0.5,0.5,0.75,1.25,0.25,2.64285714,0.666666666,-0.0010108890710398555,1.2801949071346796,0.6348664450108088,0.5472709834575653,198.3788074248841,"Colter McAnelly","sa3037419",
"Colby Backus","TENN",22,38,0.157894736,0.342105263,0.461538461,0.387096774,0.5,0.967741935,1.467741935,0.580645161,6.578773952250338,0.538461538,0.322286004666239,13.623979302915654,6.730387988361438,0.5808570416350114,197.63253551384443,"Colby Backus","sa3026369",
"Jack Guerrero","JMU",20,18,0.222222222,0.277777777,0.8,0.5,0.611111111,0.571428571,1.182539682,0.071428571,5.845293966131564,0.777777777,0.18345218198373914,6.132916109106252,3.0259615941259357,0.5597767564985487,197.39317326778138,"Jack Guerrero","sa3032827",
"Jac Caglianone","FLA",21,316,0.183544303,0.082278481,2.23076923,0.419354838,0.544303797,0.875,1.419303797,0.455645162,4.021651108655361,0.368983957,-0.11137327598407865,113.10106321584888,55.77540912639804,0.5802146313311178,197.2957221549818,"Jac Caglianone","35041",695506
"Joel Dragoo","PRES",21,254,0.169291338,0.129921259,1.303030303,0.401015228,0.507874015,0.796954314,1.304828329,0.395939086,6.7940517616855285,0.39869281,0.730362368747592,82.36976059045713,40.333907383345775,0.5434006112297689,195.95120428416175,"Joel Dragoo","sa3025437",811780
"Jake Johnson","NKU",21,3,0.666666666,0,2,0,0.666666666,0,0.666666666,0,2.64285714,0,-0.0016557967755943537,1.0449286533005622,0.5113308412440205,0.5459512869517008,195.82701234723928,"Jake Johnson","sa3034761",
"Kien Vu","ASU",20,178,0.117977528,0.241573033,0.488372093,0.413333333,0.497175141,0.793333333,1.290508474,0.38,8.745574941318182,0.510638297,1.8180780910188332,56.14332176103541,27.426205196523156,0.5422846819721373,195.50473194239714,"Kien Vu","sa3044590",809844
"Austin Corbett","NMSU",,28,0.142857142,0.178571428,0.8,0.454545454,0.518518518,0.727272727,1.245791245,0.272727273,5.14285714,0.555555555,-0.007213544973637909,8.802946695841419,4.297490605867969,0.5351346267594231,195.38414136210775,"Austin Corbett","sa3029365",
"Ian Farrow","FGCU",21,231,0.164502164,0.212121212,0.775510204,0.375,0.504347826,0.75,1.254347826,0.375,6.770877179971398,0.439655172,-0.8826645351946354,72.72013894873206,35.27071508424823,0.5295594645583112,194.18226355599063,"Ian Farrow","sa3031177",694786
"Ben Rounds","HARV",24,180,0.155555555,0.138888888,1.12,0.402684563,0.505555555,0.684563758,1.190119313,0.281879195,5.111989888459272,0.448275862,-0.8436797144822776,56.23010483475872,27.24758920165249,0.5224575022856395,194.01388598071878,"Ben Rounds","sa3041207",
"Christian Almanza","SMC",24,255,0.152941176,0.176470588,0.866666666,0.342995169,0.458823529,0.777777777,1.236601306,0.434782608,2.9365547909711807,0.335714285,-0.8355480497702956,73.44352841891343,35.58316939093167,0.51883785163655,193.9852930729815,"Christian Almanza","sa3025952",
"Tyler DeMartino","XAV",24,37,0.162162162,0.189189189,0.857142857,0.407407407,0.567567567,0.592592592,1.160160159,0.185185185,4.4211626171572025,0.526315789,0.14547521574422717,11.52081230634049,5.57213488572434,0.5374781956543794,193.67014702147344,"Tyler DeMartino","sa3030117",
"Jose Rubalcava","UAPB",,33,0.151515151,0.181818181,0.833333333,0.391304347,0.5625,0.565217391,1.127717391,0.173913044,5.14285714,0.529411764,-0.08888251148164272,11.236753234992225,5.395491103062827,0.548747144639492,192.36858372730947,"Jose Rubalcava","sa3041240",
"Nolan Schubart","OKST",20,226,0.216814159,0.274336283,0.79032258,0.369942196,0.513274336,0.838150289,1.351424625,0.468208093,3.24007935875,0.460674157,-0.5115316174924374,74.81222248909984,35.91230324743304,0.5534109565536532,192.3197372835838,"Nolan Schubart","sa3041794",702278
"John Bay","APSU",23,258,0.131782945,0.213178294,0.618181818,0.365384615,0.470588235,0.817307692,1.287895927,0.451923077,6.33401818115265,0.393939393,-0.002463093027472496,80.16515541638817,38.33852616514648,0.525538373227213,191.66056852168728,"John Bay","sa3026767",
"Brian Depman","GTWN",,8,0.25,0.125,2,0.4,0.625,0.4,1.025,0,1.08035714,0.5,-0.01514577423222363,2.461797040044636,1.1755965166681712,0.5336379110813141,191.40071826297023,"Brian Depman","sa3030173",
"Myles Smith","UCI",21,242,0.20661157,0.123966942,1.666666666,0.401098901,0.533057851,0.637362637,1.170420488,0.236263736,4.313143754881465,0.431506849,0.21690103458240628,69.73536583660953,33.17245945214145,0.5341575529949725,190.72708581567554,"Myles Smith","sa3042608",701737
"Mark Quatrani","COR",19,132,0.121212121,0.143939393,0.842105263,0.361904761,0.492424242,0.714285714,1.206709956,0.352380953,4.556246180998853,0.36,0.1276111442130059,40.46534435879768,19.211499561186443,0.5167406070413012,190.39070221941992,"Mark Quatrani","sa3040317",
"Matt Halbach","UCSD",21,88,0.125,0.136363636,0.916666666,0.408450704,0.511363636,0.66197183,1.173335466,0.253521126,6.2663187392934105,0.45614035,0.7108832367230207,25.237137750539713,11.941535428914959,0.5325558361682025,189.81567844799736,"Matt Halbach","sa3032989",801561
"Roman Kuntz","MORE",23,299,0.16722408,0.113712374,1.470588235,0.365957446,0.481605351,0.859574468,1.341179819,0.493617022,3.78024999243764,0.304597701,-1.2225813895929605,97.12642423398643,45.88446414060741,0.529839113205173,189.54470917387124,"Roman Kuntz","sa3035786",
"Tyler Cotten","SPU",22,108,0.101851851,0.166666666,0.611111111,0.363636363,0.462962962,0.784090909,1.247053871,0.420454546,2.7269299141481684,0.354838709,-0.6892627311099204,32.15798994633711,15.016126779051191,0.5172550490608921,187.59915204380144,"Tyler Cotten","sa3029453",
"Corey Collins","UGA",22,244,0.229508196,0.13114754,1.75,0.354430379,0.573770491,0.772151898,1.345922389,0.417721519,1.8955745275,0.333333333,-0.8053996497765183,82.8968227397122,38.632710088364085,0.5611071195758757,187.2777240394708,"Corey Collins","sa3025450",690970
"Eric Rataczak","NIA",23,264,0.117424242,0.094696969,1.24,0.396396396,0.484848484,0.698198198,1.183046682,0.301801802,4.091990194522571,0.39010989,-0.29626423423178494,78.41682002300927,36.51448783631036,0.5165422224637234,187.1418986265905,"Eric Rataczak","sa3025336",827388
"Hunter Stokely","UNC",23,3,0.333333333,0.333333333,1,0.5,0.666666666,0.5,1.166666666,0,2.64285714,1,-0.011339874938130379,1.0630956040405213,0.493936662533182,0.5662782390912374,186.78360762022962,"Hunter Stokely","sa3043158",
"Drew Rogers","PENN",,5,0.2,0.6,0.333333333,0.25,0.4,1,1.4,0.75,7.5,0,0.19858061359263957,1.4997638748921345,0.694693996194739,0.510270094871521,186.28990036476776,"Drew Rogers","sa3041045",
"Kendall Ewell","UIC",23,255,0.137254901,0.211764705,0.648148148,0.39047619,0.494117647,0.795238095,1.289355742,0.404761905,5.339824599508178,0.448529411,-0.5900242682546377,81.71942441474458,37.84167027782461,0.5305824497166802,186.24340744455642,"Kendall Ewell","sa3031097",
